date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Featherweight,Enrique Barzola,NA,NA,Brandon Davis,NA,NA,Decision (Unanimous),3,5:00
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Bantamweight,Frankie Saenz,NA,NA,Enrique Briones,NA,NA,Decision (Unanimous),3,5:00
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Lightweight,Claudio Puelles,NA,NA,Felipe Silva,NA,NA,Submission (Kneebar),3,2:23
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Bantamweight Title Fight,Amanda Nunes,NA,NA,Raquel Pennington,NA,NA,TKO (Elbows and Punches),5,2:36
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Middleweight,Kelvin Gastelum,NA,NA,Ronaldo Souza,,,Decision (Split),3,5:00
"May 12, 2018",UFC 224 - Nunes vs. Pennington,123lb Catchweight,Mackenzie Dern,NA,NA,Amanda Bobby Brundage,,,Submission (Rear-Naked Choke),1,2:27
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Bantamweight,John Lineker,NA,NA,Brian Kelleher,NA,NA,KO (Punch),3,3:43
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Middleweight,Lyoto Machida,NA,NA,Vitor Belfort,NA,NA,KO (Front Kick),2,1:00
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Middleweight,Cezar Ferreira,NA,NA,Karl Roberson,NA,NA,Technical Submission (Arm-Triangle Choke),1,4:45
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Heavyweight,Alexey Oleynik,NA,NA,Junior Albini,NA,NA,Submission (Ezekiel Choke),1,1:45
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Lightweight,Davi Ramos,NA,NA,Nick Hein,NA,NA,Submission (Face Crank),1,4:15
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Welterweight,Elizeu Zaleski dos Santos,NA,NA,Sean Strickland,NA,NA,KO (Spinning Wheel Kick and Punches),1,3:40
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Welterweight,Warlley Alves,NA,NA,Sultan Aliev,NA,NA,TKO (Corner Stoppage),2,5:00
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Middleweight,Jack Hermansson,NA,NA,Thales Leites,NA,NA,TKO (Punches),3,2:10
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Welterweight,Ramazan Emeev,NA,NA,Alberto Mina,NA,NA,Decision (Unanimous),3,5:00
"May 12, 2018",UFC 224 - Nunes vs. Pennington,Middleweight,Markus Perez,NA,NA,James Bochnovic,NA,NA,Submission (Rear-Naked Choke),1,4:28
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Lightweight,Dustin Poirier,NA,NA,Justin Gaethje,NA,NA,TKO (Punches),4,0:33
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Welterweight,Alex Oliveira,NA,NA,Carlos Condit,NA,NA,Submission (Guillotine Choke),2,3:17
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Middleweight,Israel Adesanya,NA,NA,Marvin Vettori,NA,NA,Decision (Split),3,5:00
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Strawweight,Michelle Waterson-Gomez,NA,NA,Cortney Casey,NA,NA,Decision (Split),3,5:00
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Middleweight,Antonio Carlos Jr.,NA,NA,Tim Boetsch,NA,NA,Submission (Rear-Naked Choke),1,4:28
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Welterweight,Muslim Salikhov,NA,NA,Ricky Rainey,NA,NA,KO (Punches),2,4:12
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Flyweight,John Moraga,NA,NA,Wilson Reis,NA,NA,Decision (Unanimous),3,5:00
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Middleweight,Brad Tavares,NA,NA,Krzysztof Jotko,NA,NA,TKO (Punches),3,2:16
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Lightweight,Gilbert Burns,NA,NA,Dan Moret,NA,NA,KO (Punches),2,0:59
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Flyweight,Lauren Mueller,NA,NA,Shana Dobson,NA,NA,Decision (Unanimous),3,5:00
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Welterweight,Yushin Okami,NA,NA,Dhiego Lima,NA,NA,Decision (Unanimous),3,5:00
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Heavyweight,Adam Wieczorek,NA,NA,Arjan Singh Bhullar,NA,NA,Submission (Omoplata),2,1:59
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Bantamweight,Alejandro Perez,NA,NA,Matthew Lopez,NA,NA,TKO (Knee and Punches),2,3:42
"Apr 14, 2018",UFC on Fox 29 - Poirier vs. Gaethje,Bantamweight,Luke Sanders,NA,NA,Patrick Williams,NA,NA,Decision (Unanimous),3,5:00
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,157lb,Kevin Lee,NA,NA,Edson Barboza,NA,NA,TKO (Doctor Stoppage),5,2:18
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,Featherweight,Frankie Edgar,NA,NA,Cub Swanson,NA,NA,Decision (Unanimous),3,5:00
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,Heavyweight,Justin Willis,NA,NA,Chase Sherman,NA,NA,Decision (Unanimous),3,5:00
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,Middleweight,David Branch,NA,NA,Thiago Santos,NA,NA,KO (Punches),1,2:30
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,Bantamweight,Aljamain Sterling,NA,NA,Brett Johns,NA,NA,Decision (Unanimous),3,5:00
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,Lightweight,Dan Hooker,NA,NA,Jim Miller,NA,NA,KO (Knee),1,3:00
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,Welterweight,Ryan LaFlare,NA,NA,Alex Garcia,NA,NA,Decision (Unanimous),3,5:00
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,Bantamweight,Ricky Simon,NA,NA,Merab Dvalishvili,NA,NA,Technical Submission (Guillotine Choke),3,5:00
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,Welterweight,Siyar Bahadurzada,NA,NA,Luan Chagas,NA,NA,KO (Front Kick to the Body and Punch),2,2:40
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,Light Heavyweight,Corey Anderson,NA,NA,Patrick Cummins,NA,NA,Decision (Unanimous),3,5:00
"Apr 21, 2018",UFC Fight Night 128 - Barboza vs. Lee,Welterweight,Anthony Rocco Martin,,,Keita Nakamura,NA,NA,Decision (Unanimous),3,5:00
"Apr 7, 2018",UFC 223 - Khabib vs. Iaquinta,Lightweight Title Fight,Khabib Nurmagomedov,NA,NA,Al Iaquinta,NA,NA,Decision (Unanimous),5,5:00
"Apr 7, 2018",UFC 223 - Khabib vs. Iaquinta,Strawweight Title Fight,Rose Namajunas,NA,NA,Joanna Jedrzejczyk,NA,NA,Decision (Unanimous),5,5:00
"Apr 7, 2018",UFC 223 - Khabib vs. Iaquinta,Featherweight,Renato Carneiro,NA,NA,Calvin Kattar,NA,NA,Decision (Unanimous),3,5:00
"Apr 7, 2018",UFC 223 - Khabib vs. Iaquinta,Featherweight,Zabit Magomedsharipov,NA,NA,Kyle Bochniak,NA,NA,Decision (Unanimous),3,5:00
"Apr 7, 2018",UFC 223 - Khabib vs. Iaquinta,Lightweight,Chris Gruetzemacher,NA,NA,Joe Lauzon,NA,NA,TKO (Corner Stoppage),2,5:00
"Apr 7, 2018",UFC 223 - Khabib vs. Iaquinta,Strawweight,Karolina Kowalkiewicz,NA,NA,Felice Herrig,NA,NA,Decision (Split),3,5:00
"Apr 7, 2018",UFC 223 - Khabib vs. Iaquinta,Lightweight,Olivier Aubin-Mercier,NA,NA,Evan Dunham,NA,NA,TKO (Knee and Punches),1,0:53
"Apr 7, 2018",UFC 223 - Khabib vs. Iaquinta,Flyweight,Ashlee Evans-Smith,NA,NA,Bec Rawlings,NA,NA,Decision (Unanimous),3,5:00
"Apr 7, 2018",UFC 223 - Khabib vs. Iaquinta,Light Heavyweight,Devin Clark,NA,NA,Mike Rodriguez,NA,NA,Decision (Unanimous),3,5:00
"Mar 17, 2018",UFC Fight Night 127 - Werdum vs. Volkov,Heavyweight,Alexander Volkov,NA,NA,Fabricio Werdum,NA,NA,KO (Punches),4,1:38
"Mar 17, 2018",UFC Fight Night 127 - Werdum vs. Volkov,Light Heavyweight,Jan Blachowicz,NA,NA,Jimi Manuwa,NA,NA,Decision (Unanimous),3,5:00
"Mar 17, 2018",UFC Fight Night 127 - Werdum vs. Volkov,Bantamweight,Tom Duquesnoy,NA,NA,Terrion Ware,NA,NA,Decision (Unanimous),3,5:00
"Mar 17, 2018",UFC Fight Night 127 - Werdum vs. Volkov,Welterweight,Leon Edwards,NA,NA,Peter Sobotta,NA,NA,TKO (Punches),3,4:59
"Mar 17, 2018",UFC Fight Night 127 - Werdum vs. Volkov,Middleweight,Charles Byrd,NA,NA,John Phillips,NA,NA,Submission (Rear-Naked Choke),1,3:58
"Mar 17, 2018",UFC Fight Night 127 - Werdum vs. Volkov,Welterweight,Danny Roberts,NA,NA,Oliver Enkamp,NA,NA,KO (Punch),2,2:12
"Mar 17, 2018",UFC Fight Night 127 - Werdum vs. Volkov,Featherweight,Danny Henry,NA,NA,Hakeem Dawodu,NA,NA,Technical Submission (Guillotine Choke),1,0:39
"Mar 17, 2018",UFC Fight Night 127 - Werdum vs. Volkov,Light Heavyweight,Paul Craig,NA,NA,Magomed Ankalaev,NA,NA,Submission (Triangle Choke),3,4:59
"Mar 17, 2018",UFC Fight Night 127 - Werdum vs. Volkov,Lightweight,Kajan Johnson,NA,NA,Steven Ray,,,Decision (Split),3,5:00
"Mar 17, 2018",UFC Fight Night 127 - Werdum vs. Volkov,Heavyweight,Dmitriy Sosnovskiy,NA,NA,Mark Godbeer,NA,NA,Submission (Rear-Naked Choke),2,4:29
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Featherweight,Jeremy Stephens,NA,NA,Josh Emmett,NA,NA,KO (Elbows),2,1:35
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Strawweight,Jessica Andrade,NA,NA,Tecia Pennington,,,Decision (Unanimous),3,5:00
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Light Heavyweight,Ilir Latifi,NA,NA,Ovince St. Preux,NA,NA,Submission (Guillotine Choke),1,3:48
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Welterweight,Max Griffin,NA,NA,Mike Perry,NA,NA,Decision (Unanimous),3,5:00
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Bantamweight,Brian Kelleher,NA,NA,Renan Barao,NA,NA,Decision (Unanimous),3,5:00
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Bantamweight,Marion Reneau,NA,NA,Sara McMann,NA,NA,Submission (Triangle Choke),2,3:40
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Strawweight,Angela Hill,NA,NA,Maryna Moroz,NA,NA,Decision (Unanimous),3,5:00
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Welterweight,Alan Jouban,NA,NA,Ben Saunders,NA,NA,KO (Punch),2,2:38
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Light Heavyweight,Sam Alvey,NA,NA,Marcin Prachnio,NA,NA,KO (Punch),1,4:23
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Bantamweight,Rani Yahya,NA,NA,Russell Doane,NA,NA,Submission (Arm-Triangle Choke),3,2:32
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,127lb Catchweight,Alex Perez,NA,NA,Eric Shelton,NA,NA,Decision (Unanimous),3,5:00
"Feb 24, 2018",UFC on Fox 28 - Emmett vs. Stephens,Bantamweight,Manny Bermudez,NA,NA,Albert Morales,NA,NA,Submission (Guillotine Choke),2,2:33
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Featherweight Title Fight,Cristiane Justino,,,Yana Santos,,,TKO (Punches),1,3:25
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Featherweight,Brian Ortega,NA,NA,Frankie Edgar,NA,NA,KO (Punches),1,4:44
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Bantamweight,Sean O'Malley,NA,NA,Andre Soukhamthath,NA,NA,Decision (Unanimous),3,5:00
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Heavyweight,Andrei Arlovski,NA,NA,Stefan Struve,NA,NA,Decision (Unanimous),3,5:00
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Bantamweight,Ketlen Vieira,NA,NA,Cat Zingano,NA,NA,Decision (Split),3,5:00
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Strawweight,Mackenzie Dern,NA,NA,Ashley Yoder,NA,NA,Decision (Split),3,5:00
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Lightweight,Alexander Hernandez,NA,NA,Beneil Dariush,NA,NA,KO (Punch),1,0:42
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Bantamweight,John Dodson,NA,NA,Pedro Munhoz,NA,NA,Decision (Split),3,5:00
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Middleweight,C.B. Dollaway,NA,NA,Hector Lombard,NA,NA,Disqualification (Punches After the Bell),1,5:00
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Welterweight,Zak Ottow,NA,NA,Mike Pyle,NA,NA,TKO (Punches),1,2:34
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Bantamweight,Cody Stamann,NA,NA,Bryan Caraway,NA,NA,Decision (Split),3,5:00
"Mar 3, 2018",UFC 222 - Cyborg vs. Kunitskaya,Light Heavyweight,Jordan Johnson,NA,NA,Adam Milstead,NA,NA,Decision (Split),3,5:00
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Welterweight,Donald Cerrone,NA,NA,Yancy Medeiros,NA,NA,TKO (Punches),1,4:58
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Heavyweight,Derrick Lewis,NA,NA,Marcin Tybura,NA,NA,KO (Punches),3,2:48
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Lightweight,James Vick,NA,NA,Francisco Trinaldo,NA,NA,Decision (Unanimous),3,5:00
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Welterweight,Curtis Millender,NA,NA,Thiago Alves,NA,NA,KO (Knee),2,4:17
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Featherweight,Brandon Davis,NA,NA,Steven Peterson,NA,NA,Decision (Unanimous),3,5:00
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Lightweight,Sage Northcutt,NA,NA,Thibault Gouti,NA,NA,Decision (Unanimous),3,5:00
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Lightweight,Diego Ferreira,NA,NA,Jared Gordon,NA,NA,TKO (Punches),1,1:58
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Welterweight,Geoff Neal,NA,NA,Brian Camozzi,NA,NA,Submission (Rear-Naked Choke),1,2:48
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Flyweight,Roberto Sanchez,NA,NA,Joby Sanchez,NA,NA,Submission (Rear-Naked Choke),1,1:50
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Bantamweight,Lucie Pudilova,NA,NA,Sarah Moras,NA,NA,Decision (Unanimous),3,5:00
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Welterweight,Alex Morono,NA,NA,Joshua Burkman,NA,NA,Submission (Guillotine Choke),1,2:12
"Feb 18, 2018",UFC Fight Night 126 - Cerrone vs. Medeiros,Middleweight,Oskar Piechota,NA,NA,Tim Williams,NA,NA,KO (Punches),1,1:54
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,188lb,Yoel Romero,NA,NA,Luke Rockhold,NA,NA,KO (Punches),3,1:48
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Heavyweight,Curtis Blaydes,NA,NA,Mark Hunt,NA,NA,Decision (Unanimous),3,5:00
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Heavyweight,Tai Tuivasa,NA,NA,Cyril Asker,NA,NA,TKO (Punches and Elbows),1,2:18
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Welterweight,Jake Matthews,NA,NA,Jingliang Li,NA,NA,Decision (Unanimous),3,5:00
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Light Heavyweight,Tyson Pedro,NA,NA,Saparbek Safarov,NA,NA,Submission (Kimura),1,3:54
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Lightweight,Dong Hyun Ma,,,Damien Brown,NA,NA,Decision (Split),3,5:00
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Middleweight,Israel Adesanya,NA,NA,Rob Wilkinson,NA,NA,TKO (Knees and Punches),2,3:37
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Featherweight,Alexander Volkanovski,NA,NA,Jeremy Kennedy,NA,NA,TKO (Punches),2,4:57
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Flyweight,Jussier Formiga,,,Ben Nguyen,NA,NA,Technical Submission (Rear-Naked Choke),3,1:43
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Lightweight,Ross Pearson,NA,NA,Mizuto Hirota,NA,NA,Decision (Unanimous),3,5:00
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Bantamweight,Jose Quinonez,,,Teruto Ishihara,NA,NA,Decision (Unanimous),3,5:00
"Feb 10, 2018",UFC 221 - Romero vs. Rockhold,Welterweight,Luke Jumeau,NA,NA,Daichi Abe,NA,NA,Decision (Unanimous),3,5:00
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,Middleweight,Lyoto Machida,NA,NA,Eryk Anders,NA,NA,Decision (Split),5,5:00
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,Flyweight,Valentina Shevchenko,NA,NA,Priscila Cachoeira,NA,NA,Submission (Rear-Naked Choke),2,4:25
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,161lb Catchweight,Michel Prazeres,NA,NA,Desmond Green,NA,NA,Decision (Unanimous),3,5:00
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,Heavyweight,Tim Johnson,,,Marcelo Golm,NA,NA,Decision (Unanimous),3,5:00
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,Bantamweight,Douglas Silva de Andrade,,,Marlon Vera,NA,NA,Decision (Unanimous),3,5:00
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,Middleweight,Thiago Santos,NA,NA,Anthony Smith,NA,NA,TKO (Kick to the Body and Punches),2,1:03
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,Welterweight,Sergio Moraes,NA,NA,Tim Means,NA,NA,Decision (Split),3,5:00
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,Lightweight,Alan Patrick,NA,NA,Damir Hadzovic,NA,NA,Decision (Unanimous),3,5:00
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,Strawweight,Polyana Viana,NA,NA,Maia Kahaunaele,NA,NA,Submission (Rear-Naked Choke),1,3:50
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,Bantamweight,Iuri Alcantara,NA,NA,Joe Soto,NA,NA,TKO (Kick to the Body and Punches),1,1:06
"Feb 3, 2018",UFC Fight Night 125 - Machida vs. Anders,Flyweight,Deiveson Figueiredo,NA,NA,Joseph Morales,NA,NA,TKO (Punches),2,4:34
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Middleweight,Ronaldo Souza,NA,NA,Derek Brunson,NA,NA,KO (Head Kick and Punches),1,3:50
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Featherweight,Andre Fili,NA,NA,Dennis Bermudez,NA,NA,Decision (Split),3,5:00
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Lightweight,Gregor Gillespie,NA,NA,Jordan Rinaldi,NA,NA,TKO (Punches),1,4:46
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Welterweight,Drew Dober,NA,NA,Frank Camacho,NA,NA,Decision (Unanimous),3,5:00
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Lightweight,Bobby Green,NA,NA,Erik Koch,NA,NA,Decision (Unanimous),3,5:00
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Featherweight,Mirsad Bektic,NA,NA,Godofredo Castro,NA,NA,KO (Punch to the Body),1,2:47
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Flyweight,Katlyn Cerminara,,,Mara Romero Borella,NA,NA,Decision (Unanimous),3,5:00
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Strawweight,Randa Markos,NA,NA,Juliana Lima,NA,NA,Decision (Unanimous),3,5:00
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Flyweight,Ji Yeon Kim,NA,NA,Justine Kish,NA,NA,Decision (Split),3,5:00
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Lightweight,Vinc Pichel,NA,NA,Joaquim Silva,NA,NA,Decision (Unanimous),3,5:00
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Welterweight,Niko Price,NA,NA,George Sullivan,NA,NA,Submission (Rear-Naked Choke),2,4:21
"Jan 27, 2018",UFC on Fox 27 - Jacare vs. Brunson 2,Featherweight,Cory Sandhagen,NA,NA,Austin Arnett,NA,NA,TKO (Punches),2,3:48
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Heavyweight Title Fight,Stipe Miocic,NA,NA,Francis Ngannou,NA,NA,Decision (Unanimous),5,5:00
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Light Heavyweight Title Fight,Daniel Cormier,NA,NA,Volkan Oezdemir,NA,NA,TKO (Punches),2,2:00
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Featherweight,Calvin Kattar,NA,NA,Shane Burgos,NA,NA,TKO (Punches),3,0:32
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Light Heavyweight,Gian Villante,NA,NA,Francimar Barroso,NA,NA,Decision (Split),3,5:00
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Bantamweight,Rob Font,NA,NA,Thomas Almeida,NA,NA,TKO (Head Kick and Punches),2,2:24
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Featherweight,Kyle Bochniak,NA,NA,Brandon Davis,NA,NA,Decision (Unanimous),3,5:00
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Welterweight,Abdul Razak Alhassan,NA,NA,Sabah Homasi,NA,NA,KO (Punch),1,3:47
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Flyweight,Dustin Ortiz,NA,NA,Alexandre Pantoja,NA,NA,Decision (Unanimous),3,5:00
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Featherweight,Julio Arce,NA,NA,Dan Ige,NA,NA,Decision (Unanimous),3,5:00
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Featherweight,Enrique Barzola,NA,NA,Matt Bessette,NA,NA,Decision (Unanimous),3,5:00
"Jan 20, 2018",UFC 220 - Miocic vs. Ngannou,Lightweight,Islam Makhachev,NA,NA,Gleison Tibau,NA,NA,KO (Punch),1,0:57
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,Featherweight,Jeremy Stephens,NA,NA,Doo Ho Choi,NA,NA,TKO (Punches and Elbows),2,2:36
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,Flyweight,Jessica-Rose Clark,NA,NA,Paige VanZant,NA,NA,Decision (Unanimous),3,5:00
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,Welterweight,Kamaru Usman,NA,NA,Emil Meek,NA,NA,Decision (Unanimous),3,5:00
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,Featherweight,Darren Elkins,NA,NA,Michael Johnson,NA,NA,Submission (Rear-Naked Choke),2,2:22
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,Lightweight,James Krause,NA,NA,Alex White,NA,NA,Decision (Unanimous),3,5:00
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,Lightweight,Marco Polo Reyes,NA,NA,Matt Frevola,NA,NA,KO (Punches),1,1:00
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,Bantamweight,Irene Aldana,NA,NA,Talita Bernardo,NA,NA,Decision (Unanimous),3,5:00
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,Bantamweight,Kyung Ho Kang,NA,NA,Guido Cannetti,NA,NA,Submission (Triangle Choke),1,4:53
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,Flyweight,Jessica Eye,NA,NA,Kalindra Faria,NA,NA,Decision (Split),3,5:00
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,Strawweight,J.J. Aldrich,NA,NA,Danielle Taylor,NA,NA,Decision (Unanimous),3,5:00
"Jan 14, 2018",UFC Fight Night 124 - Stephens vs. Choi,150lb Catchweight,Mads Burnell,NA,NA,Mike Santiago,NA,NA,Decision (Unanimous),3,5:00
