date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Featherweight,Billy Quarantillo,145.5,NA,Kyle Nelson,145.5,NA,KO (Punch),3,0:07
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Bantamweight,Sijara Eubanks,135,NA,Julia Avila,135,NA,Decision (Unanimous),3,5:00
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Lightweight,Kevin Croom,154.5,NA,Roosevelt Roberts,155.5,NA,No Contest (Overturned by NSAC),1,0:31
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Heavyweight,Alexander Romanov,261,NA,Roque Martinez,258.5,NA,Submission (Arm-Triangle Choke),2,4:22
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,165lb Catchweight,Jalin Turner,163.5,NA,Brok Weaver,164,NA,Submission (Rear-Naked Choke),2,4:20
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Welterweight,Bryan Barberena,170,NA,Anthony Ivy,169.5,NA,Decision (Unanimous),3,5:00
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Flyweight,Sabina Mazo,125.5,NA,Justine Kish,125.5,NA,Submission (Rear-Naked Choke),3,3:57
"Aug 22, 2020",UFC on ESPN 15 - Munhoz vs. Edgar,Bantamweight,Frankie Edgar,135.5,NA,Pedro Munhoz,136,NA,Decision (Split),5,5:00
"Aug 22, 2020",UFC on ESPN 15 - Munhoz vs. Edgar,Light Heavyweight,Mike Rodriguez,205.5,NA,Marcin Prachnio,205.5,NA,KO (Elbow and Punches),1,2:17
"Aug 22, 2020",UFC on ESPN 15 - Munhoz vs. Edgar,Lightweight,Joe Solecki,155.5,NA,Austin Hubbard,156,NA,Submission (Rear-Naked Choke),1,3:51
"Aug 22, 2020",UFC on ESPN 15 - Munhoz vs. Edgar,Flyweight,Shana Dobson,126,NA,Mariya Agapova,125.5,NA,TKO (Punches),2,1:38
"Aug 22, 2020",UFC on ESPN 15 - Munhoz vs. Edgar,Welterweight,Daniel Rodriguez,170.5,NA,Dwight Grant,169.5,NA,KO (Punches),1,2:24
"Aug 22, 2020",UFC on ESPN 15 - Munhoz vs. Edgar,Strawweight,Amanda Lemos,115.5,NA,Mizuki Inoue,115.5,NA,Decision (Unanimous),3,5:00
"Aug 22, 2020",UFC on ESPN 15 - Munhoz vs. Edgar,Light Heavyweight,Jordan Wright,200,NA,Isaac Villanueva,205.5,NA,TKO (Doctor Stoppage),1,1:31
"Aug 22, 2020",UFC on ESPN 15 - Munhoz vs. Edgar,Welterweight,Matthew Semelsberger,,,Carlton Minus,170,NA,Decision (Unanimous),3,5:00
"Aug 22, 2020",UFC on ESPN 15 - Munhoz vs. Edgar,140lb Catchweight,Trevin Jones,139.5,NA,Timur Valiev,140,NA,No Contest (Overturned by NSAC),2,1:59
"Sep 5, 2020",UFC Fight Night 176 - Overeem vs. Sakai,Heavyweight,Alistair Overeem,252.5,NA,Augusto Sakai,261.5,NA,TKO (Elbows and Punches),5,0:26
"Sep 5, 2020",UFC Fight Night 176 - Overeem vs. Sakai,Light Heavyweight,Ovince St. Preux,205.5,NA,Alonzo Menifield,204,NA,KO (Punch),2,4:07
"Sep 5, 2020",UFC Fight Night 176 - Overeem vs. Sakai,Welterweight,Michel Pereira,170.5,NA,Zelim Imadaev,171,NA,Technical Submission (Rear-Naked Choke),3,4:39
"Sep 5, 2020",UFC Fight Night 176 - Overeem vs. Sakai,Middleweight,Andre Muniz,185.5,NA,Bartosz Fabinski,184.5,NA,Submission (Armbar),1,2:42
"Sep 5, 2020",UFC Fight Night 176 - Overeem vs. Sakai,Featherweight,Brian Kelleher,146,NA,Ray Rodriguez,145,NA,Submission (Guillotine Choke),1,0:39
"Sep 5, 2020",UFC Fight Night 176 - Overeem vs. Sakai,Flyweight,Viviane Araujo,126,NA,Montana De La Rosa,125.5,NA,Decision (Unanimous),3,5:00
"Sep 5, 2020",UFC Fight Night 176 - Overeem vs. Sakai,Bantamweight,Hunter Azure,135.5,NA,Cole Smith,135,NA,Decision (Unanimous),3,5:00
"Aug 29, 2020",UFC Fight Night 175 - Smith vs. Rakic,Light Heavyweight,Aleksandar Rakic,205.5,NA,Anthony Smith,205,NA,Decision (Unanimous),3,5:00
"Aug 29, 2020",UFC Fight Night 175 - Smith vs. Rakic,Welterweight,Neil Magny,171,NA,Robbie Lawler,171,NA,Decision (Unanimous),3,5:00
"Aug 29, 2020",UFC Fight Night 175 - Smith vs. Rakic,Flyweight,Alexa Grasso,126,NA,Ji Yeon Kim,126,NA,Decision (Unanimous),3,5:00
"Aug 29, 2020",UFC Fight Night 175 - Smith vs. Rakic,Featherweight,Ricardo Lamas,145,NA,Bill Algeo,146,NA,Decision (Unanimous),3,5:00
"Aug 29, 2020",UFC Fight Night 175 - Smith vs. Rakic,Middleweight,Impa Kasanganay,185.5,NA,Maki Pitolo,184.5,NA,Decision (Unanimous),3,5:00
"Aug 29, 2020",UFC Fight Night 175 - Smith vs. Rakic,Middleweight,Zak Cummings,185,NA,Alessio Di Chirico,184,NA,Decision (Unanimous),3,5:00
"Aug 29, 2020",UFC Fight Night 175 - Smith vs. Rakic,151lb Catchweight,Alex Caceres,145,NA,Austin Springer,151: Missed Weight,NA,Submission (Rear-Naked Choke),1,3:38
"Aug 29, 2020",UFC Fight Night 175 - Smith vs. Rakic,Welterweight,Sean Brady,170.5,NA,Christian Aguilera,170,NA,Technical Submission (Guillotine Choke),2,1:47
"Aug 29, 2020",UFC Fight Night 175 - Smith vs. Rakic,Strawweight,Polyana Viana,116,NA,Emily Whitmire,115.5,NA,Submission (Armbar),1,1:53
"Aug 29, 2020",UFC Fight Night 175 - Smith vs. Rakic,117lb Catchweight,Mallory Martin,115.5,NA,Hannah Cifers,117: Missed Weight,NA,Submission (Rear-Naked Choke),2,1:33
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,Heavyweight Title Fight,Stipe Miocic,233,NA,Daniel Cormier,236,NA,Decision (Unanimous),5,5:00
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,Bantamweight,Marlon Vera,136,NA,Sean O'Malley,136,NA,TKO (Elbows and Punches),1,4:40
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,Heavyweight,Jairzinho Rozenstruik,254,NA,Junior dos Santos,238.5,NA,TKO (Punches),2,3:47
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,150lb Catchweight,Daniel Pineda,146,NA,Herbert Burns,149.5: Missed Weight,NA,TKO (Elbows),2,4:37
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,Bantamweight,Merab Dvalishvili,136,NA,John Dodson,136,NA,Decision (Unanimous),3,5:00
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,Lightweight,Vinc Pichel,156,NA,Jim Miller,156,NA,Decision (Unanimous),3,5:00
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,Strawweight,Virna Jandiroba,115.5,NA,Felice Herrig,116,NA,Submission (Armbar),1,1:44
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,147lb Catchweight,Danny Chavez,146,NA,T.J. Brown,146.5: Missed Weight,NA,Decision (Unanimous),3,5:00
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,Strawweight,Livinha Souza,115.5,NA,Ashley Yoder,115.5,NA,Decision (Unanimous),3,5:00
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,Heavyweight,Chris Daukaus,241,NA,Parker Porter,264.5,NA,TKO (Punches and Knee),1,4:28
"Aug 15, 2020",UFC 252 - Miocic vs. Cormier 3,Featherweight,Kai Kamaka III,145.5,NA,Tony Kelley,145.5,NA,Decision (Unanimous),3,5:00
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,Heavyweight,Derrick Lewis,265,NA,Alexey Oleynik,227,NA,TKO (Punches),2,0:21
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,Middleweight,Chris Weidman,186,NA,Omari Akhmedov,185.75,NA,Decision (Unanimous),3,5:00
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,Middleweight,Darren Stewart,186,NA,Maki Pitolo,186,NA,Submission (Guillotine Choke),1,3:41
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,Bantamweight,Yana Santos,,,Julija Stoliarenko,136,NA,Decision (Unanimous),3,5:00
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,158lb Catchweight,Beneil Dariush,158: Missed Weight,NA,Scott Holtzman,156,NA,KO (Spinning Backfist),1,4:38
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,175lb Catchweight,Tim Means,171,NA,Laureano Staropoli,174.5: Missed Weight,NA,Decision (Unanimous),3,5:00
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,Middleweight,Kevin Holland,183.5,NA,Joaquin Buckley,185,NA,TKO (Punch),3,0:43
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,Lightweight,Nasrat Haqparast,156,NA,Alex Munoz,156,NA,Decision (Unanimous),3,5:00
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,Middleweight,Andrew Sanchez,185.5,NA,Wellington Turman,185.5,NA,KO (Punch),1,4:14
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,Featherweight,Gavin Tucker,146,NA,Justin Jaynes,146,NA,Submission (Rear-Naked Choke),3,1:43
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,Featherweight,Youssef Zalal,146,NA,Peter Barrett,145.5,NA,Decision (Unanimous),3,5:00
"Aug 8, 2020",UFC Fight Night 174 - Lewis vs. Oleynik,Bantamweight,Irwin Rivera,136,NA,Ali AlQaisi,136,NA,Decision (Split),3,5:00
"Aug 1, 2020",UFC Fight Night 173 - Brunson vs. Shahbazyan,Middleweight,Derek Brunson,186,NA,Edmen Shahbazyan,185.5,NA,TKO (Punches),3,0:26
"Aug 1, 2020",UFC Fight Night 173 - Brunson vs. Shahbazyan,Flyweight,Jennifer Maia,124.5,NA,Joanne Wood,,,Submission (Armbar) ,1,4:29
"Aug 1, 2020",UFC Fight Night 173 - Brunson vs. Shahbazyan,Welterweight,Vicente Luque,170.5,NA,Randy Brown,170.5,NA,KO (Knee and Punches),2,4:56
"Aug 1, 2020",UFC Fight Night 173 - Brunson vs. Shahbazyan,Lightweight,Bobby Green,156,NA,Lando Vannata,155.5,NA,Decision (Unanimous),3,5:00
"Aug 1, 2020",UFC Fight Night 173 - Brunson vs. Shahbazyan,141lb Catchweight,Jonathan Martinez,140.5: Missed Weight,NA,Frankie Saenz,136,NA,TKO (Knee and Punches),3,0:57
"Aug 1, 2020",UFC Fight Night 173 - Brunson vs. Shahbazyan,Featherweight,Nathan Maness,144.5,NA,Johnny Munoz Jr.,145.5,NA,Decision (Unanimous),3,5:00
"Aug 1, 2020",UFC Fight Night 173 - Brunson vs. Shahbazyan,Featherweight,Jamall Emmers,146,NA,Vince Cachero,145,NA,Decision (Unanimous),3,5:00
"Aug 1, 2020",UFC Fight Night 173 - Brunson vs. Shahbazyan,Bantamweight,Chris Gutierrez,135.5,NA,Cody Durden,135.5,NA,Draw (Unanimous),3,5:00
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Middleweight,Robert Whittaker,186,NA,Darren Till,186,NA,Decision (Unanimous),5,5:00
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Light Heavyweight,Mauricio Rua,206,NA,Antonio Rogerio Nogueira,206,NA,Decision (Split),3,5:00
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Heavyweight,Fabricio Werdum,242,NA,Alexander Gustafsson,240,NA,Submission (Armbar),1,2:30
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Strawweight,Carla Esparza,116,NA,Marina Rodriguez,115.5,NA,Decision (Split),3,5:00
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Light Heavyweight,Paul Craig,206,NA,Gadzhimurad Antigulov,206,NA,Submission (Triangle Choke),1,2:06
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Welterweight,Alex Oliveira,171,NA,Peter Sobotta,171,NA,Decision (Unanimous),3,5:00
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Welterweight,Khamzat Chimaev,171,NA,Rhys McKee,170.5,NA,TKO (Punches),1,3:09
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,160lb Catchweight,Francisco Trinaldo,160: Missed Weight,NA,Jai Herbert,156,NA,TKO (Punch),3,1:30
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Welterweight,Jesse Ronson,171,NA,Nicolas Dalby,171,NA,No Contest (Overturned by Promoter),1,2:48
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Heavyweight,Tom Aspinall,248,NA,Jake Collier,264,NA,TKO (Knee and Punches),1,0:45
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Featherweight,Movsar Evloev,146,NA,Mike Grundy,146,NA,Decision (Unanimous),3,5:00
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Heavyweight,Tanner Boser,235,NA,Raphael Pessoa,264,NA,TKO (Punches),2,2:36
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Bantamweight,Pannie Kianzad,136,NA,Bethe Correia,136,NA,Decision (Unanimous),3,5:00
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Welterweight,Ramazan Emeev,171,NA,Niklas Stolze,170.5,NA,Decision (Unanimous),3,5:00
"Jul 25, 2020",UFC on ESPN 14 - Whittaker vs. Till,Bantamweight,Nathaniel Wood,136,NA,John Castaneda,136,NA,Decision (Unanimous),3,5:00
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Flyweight Title Fight,Deiveson Figueiredo,125,NA,Joseph Benavidez,125,NA,Technical Submission (Rear-Naked Choke),1,4:48
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Middleweight,Jack Hermansson,186,NA,Kelvin Gastelum,186,NA,Submission (Heel Hook),1,1:18
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Lightweight,Rafael Fiziev,156,NA,Marc Diakiese,156,NA,Decision (Unanimous),3,5:00
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Flyweight,Ariane Lipski da Silva,126,NA,Luana Carolina,126,NA,Submission (Kneebar),1,1:28
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Flyweight,Askar Askarov,126,NA,Alexandre Pantoja,125,NA,Decision (Unanimous),3,5:00
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Light Heavyweight,Roman Dolidze,206,NA,Khadis Ibragimov,206,NA,TKO (Knee and Punches),1,4:15
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,150lb Catchweight,Grant Dawson,150,NA,Nad Narimani,150,NA,Decision (Unanimous),3,5:00
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Lightweight,Joel Alvarez,156,NA,Joseph Duffy,155.5,NA,Submission (Guillotine Choke),1,2:25
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Bantamweight,Brett Johns,136,NA,Montel Jackson,136,NA,Decision (Unanimous),3,5:00
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Bantamweight,Amir Albazi,136,NA,Malcolm Gordon,135,NA,Submission (Triangle Choke),1,4:42
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Lightweight,Arman Tsarukyan,156,NA,Davi Ramos,156,NA,Decision (Unanimous),3,5:00
"Jul 18, 2020",UFC Fight Night 172 - Figueiredo vs. Benavidez 2,Heavyweight,Serghei Spivac,,,Carlos Felipe,261,NA,Decision (Majority),3,5:00
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Welterweight Title Fight,Kamaru Usman,170,NA,Jorge Masvidal,170,NA,Decision (Unanimous),5,5:00
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Featherweight Title Fight,Alexander Volkanovski,145,NA,Max Holloway,145,NA,Decision (Split),5,5:00
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Bantamweight Title Fight,Petr Yan,135,NA,Jose Aldo,135,NA,TKO (Punches),5,3:24
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Strawweight,Rose Namajunas,116,NA,Jessica Andrade,115,NA,Decision (Split),3,5:00
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Flyweight,Amanda Ribas,126,NA,Paige VanZant,126,NA,Submission (Armbar),1,2:21
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Light Heavyweight,Jiri Prochazka,205,NA,Volkan Oezdemir,205.5,NA,KO (Punch),2,0:49
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Welterweight,Muslim Salikhov,171,NA,Elizeu Zaleski dos Santos,171,NA,Decision (Split),3,5:00
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Featherweight,Makwan Amirkhani,146,NA,Danny Henry,146,NA,Technical Submission (Anaconda Choke),1,3:15
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Lightweight,Leonardo Santos,156,NA,Roman Bogatov,155.5,NA,Decision (Unanimous),3,5:00
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Heavyweight,Marcin Tybura,252,NA,Maxim Grishin,223,NA,Decision (Unanimous),3,5:00
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,129lb Catchweight,Raulian Paiva,129: Missed Weight,NA,Zhalgas Zhumagulov,126,NA,Decision (Unanimous),3,5:00
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,141lb Catchweight,Karol Rosa,136,NA,Vanessa Melo,141: Missed Weight,NA,Decision (Unanimous),3,5:00
"Jul 11, 2020",UFC 251 - Usman vs. Masvidal,Bantamweight,Davey Grant,136,NA,Martin Day,136,NA,KO (Punch),3,2:38
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,Featherweight,Calvin Kattar,146,NA,Dan Ige,145,NA,Decision (Unanimous),5,5:00
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,Flyweight,Tim Elliott,125,NA,Ryan Benoit,126,NA,Decision (Unanimous),3,5:00
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,Featherweight,Jimmie Rivera,145,NA,Cody Stamann,145,NA,Decision (Unanimous),3,5:00
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,Flyweight,Taila Santos,125,NA,Molly McCann,125,NA,Decision (Unanimous),3,5:00
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,174lb Catchweight,Mounir Lazzez,171,NA,Abdul Razak Alhassan,174: Missed Weight,NA,Decision (Unanimous),3,5:00
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,Middleweight,Khamzat Chimaev,186,NA,John Phillips,186,NA,Submission (Brabo Choke),2,1:12
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,Featherweight,Lerone Murphy,146,NA,Ricardo Ramos,145,NA,TKO (Punches),1,4:18
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,Light Heavyweight,Modestas Bukauskas,205,NA,Andreas Michailidis,206,NA,TKO (Elbows),1,5:00
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,149lb Catchweight,Jared Gordon,145,NA,Chris Fishgold,149: Missed Weight,NA,Decision (Unanimous),3,5:00
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,Flyweight,Liana Jojua,126,NA,Diana Belbita,125,NA,Submission (Armbar),1,2:47
"Jul 15, 2020",UFC on ESPN 13 - Kattar vs. Ige,Bantamweight,Jack Shore,136,NA,Aaron Phillips,135,NA,Submission (Rear-Naked Choke),2,2:29
"Jun 27, 2020",UFC on ESPN 12 - Poirier vs. Hooker,Lightweight,Dustin Poirier,156,NA,Dan Hooker,155.5,NA,Decision (Unanimous),5,5:00
"Jun 27, 2020",UFC on ESPN 12 - Poirier vs. Hooker,Welterweight,Mike Perry,171,NA,Mickey Gall,170,NA,Decision (Unanimous),3,5:00
"Jun 27, 2020",UFC on ESPN 12 - Poirier vs. Hooker,Heavyweight,Maurice Greene,255,NA,Gian Villante,255,NA,Submission (Arm-Triangle Choke),3,3:44
"Jun 27, 2020",UFC on ESPN 12 - Poirier vs. Hooker,Middleweight,Brendan Allen,185.5,NA,Kyle Daukaus,185.5,NA,Decision (Unanimous),3,5:00
"Jun 27, 2020",UFC on ESPN 12 - Poirier vs. Hooker,Welterweight,Takashi Sato,170.5,NA,Jason Witt,171,NA,TKO (Punches),1,0:48
"Jun 27, 2020",UFC on ESPN 12 - Poirier vs. Hooker,150lb Catchweight,Julian Erosa,149.5,NA,Sean Woodson,149,NA,Submission (Brabo Choke),3,2:44
"Jun 27, 2020",UFC on ESPN 12 - Poirier vs. Hooker,Lightweight,Khama Worthy,154.5,NA,Luis Pena,155,NA,Submission (Guillotine Choke),3,2:53
"Jun 27, 2020",UFC on ESPN 12 - Poirier vs. Hooker,Heavyweight,Tanner Boser,235,NA,Philipe Lins,234,NA,KO (Punches),1,2:41
"Jun 27, 2020",UFC on ESPN 12 - Poirier vs. Hooker,Strawweight,Kay Hansen,115.5,NA,Jinh Yu Frey,115.5,NA,Submission (Armbar),3,2:26
"Jun 27, 2020",UFC on ESPN 12 - Poirier vs. Hooker,Featherweight,Youssef Zalal,145.5,NA,Jordan Griffin,145,NA,Decision (Unanimous),3,5:00
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,Heavyweight,Curtis Blaydes,261,NA,Alexander Volkov,247,NA,Decision (Unanimous),5,5:00
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,Featherweight,Josh Emmett,146,NA,Shane Burgos,146,NA,Decision (Unanimous),3,5:00
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,Bantamweight,Raquel Pennington,136,NA,Marion Reneau,136,NA,Decision (Unanimous),3,5:00
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,Welterweight,Belal Muhammad,170.5,NA,Lyman Good,170.5,NA,Decision (Unanimous),3,5:00
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,160lb Catchweight,Jim Miller,159.5,NA,Roosevelt Roberts,160,NA,Submission (Armbar),1,2:25
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,Lightweight,Bobby Green,155.5,NA,Clay Guida,154.5,NA,Decision (Unanimous),3,5:00
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,Strawweight,Tecia Pennington,,,Brianna Fortino,,,Decision (Unanimous),3,5:00
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,Middleweight,Marc-Andre Barriault,185.5,NA,Oskar Piechota,185.5,NA,No Contest (Overturned by NSAC),2,4:50
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,Flyweight,Gillian Robertson,125.5,NA,Cortney Casey,123.5,NA,Submission (Rear-Naked Choke),3,4:36
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,158lb Catchweight,Justin Jaynes,156,NA,Frank Camacho,158: Missed Weight,NA,TKO (Punches),1,0:41
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,Flyweight,Lauren Murphy,125.5,NA,Roxanne Modafferi,125.5,NA,Decision (Unanimous),3,5:00
"Jun 20, 2020",UFC on ESPN 11 - Blaydes vs. Volkov,Lightweight,Austin Hubbard,156,NA,Max Rohskopf,155,NA,TKO (Retirement),2,5:00
"Jun 13, 2020",UFC on ESPN 10 - Eye vs. Calvillo,127lb,Cynthia Calvillo,126,NA,Jessica Eye,126.25: Missed Weight,NA,Decision (Unanimous),5,5:00
"Jun 13, 2020",UFC on ESPN 10 - Eye vs. Calvillo,191lb Catchweight,Marvin Vettori,186,NA,Karl Roberson,190.5: Missed Weight,NA,Submission (Rear-Naked Choke),1,4:17
"Jun 13, 2020",UFC on ESPN 10 - Eye vs. Calvillo,Lightweight,Charles Rosa,155,NA,Kevin Aguilar,155.5,NA,Decision (Split),3,5:00
"Jun 13, 2020",UFC on ESPN 10 - Eye vs. Calvillo,Featherweight,Andre Fili,145.5,NA,Charles Jourdain,145.5,NA,Decision (Split),3,5:00
"Jun 13, 2020",UFC on ESPN 10 - Eye vs. Calvillo,Bantamweight,Jordan Espinosa,135.5,NA,Mark De La Rosa,136,NA,Decision (Unanimous),3,5:00
"Jun 13, 2020",UFC on ESPN 10 - Eye vs. Calvillo,Flyweight,Mariya Agapova,125.5,NA,Hannah Cifers,125,NA,Submission (Rear-Naked Choke),1,2:42
"Jun 13, 2020",UFC on ESPN 10 - Eye vs. Calvillo,140lb Catchweight,Merab Dvalishvili,139,NA,Gustavo Lopez,140,NA,Decision (Unanimous),3,5:00
"Jun 13, 2020",UFC on ESPN 10 - Eye vs. Calvillo,Bantamweight,Julia Avila,135,NA,Gina Mazany,136,NA,TKO (Knee to the Body and Punches),1,0:22
"Jun 13, 2020",UFC on ESPN 10 - Eye vs. Calvillo,139lb Catchweight,Tyson Nam,135.5,NA,Zarrukh Adashev,138.5: Missed Weight,NA,KO (Punch),1,0:32
"Jun 13, 2020",UFC on ESPN 10 - Eye vs. Calvillo,Welterweight,Christian Aguilera,170.5,NA,Anthony Ivy,171,NA,TKO (Punches),1,0:59
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Featherweight Title Fight,Amanda Nunes,145,NA,Felicia Spencer,144.5,NA,Decision (Unanimous),5,5:00
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Bantamweight,Cody Garbrandt,136,NA,Raphael Assuncao,136,NA,KO (Punch),2,4:59
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Bantamweight,Aljamain Sterling,136,NA,Cory Sandhagen,135.5,NA,Submission (Rear-Naked Choke),1,1:28
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Welterweight,Neil Magny,171,NA,Anthony Rocco Martin,170.5,NA,Decision (Unanimous),3,5:00
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Bantamweight,Sean O'Malley,136,NA,Eddie Wineland,136,NA,KO (Punch),1,1:54
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Featherweight,Alex Caceres,146,NA,Chase Hooper,145.5,NA,Decision (Unanimous),3,5:00
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Middleweight,Ian Heinisch,185.5,NA,Gerald Meerschaert,185.5,NA,TKO (Punches),1,1:14
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Featherweight,Cody Stamann,145.5,NA,Brian Kelleher,146,NA,Decision (Unanimous),3,5:00
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Middleweight,Maki Pitolo,185.5,NA,Charles Byrd,184.5,NA,TKO (Punches),2,1:10
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Flyweight,Alex Perez,126,NA,Jussier Formiga,126,NA,TKO (Leg Kick),1,4:06
"Jun 6, 2020",UFC 250 - Nunes vs. Spencer,Light Heavyweight,Devin Clark,205.5,NA,Alonzo Menifield,205,NA,Decision (Unanimous),3,5:00
