date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Flyweight,Dustin Ortiz,NA,NA,Willie Gates,NA,NA,TKO (Punches),3,2:58
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Bantamweight,Frankie Saenz,NA,NA,Sirwan Kakai,NA,NA,Decision (Split),3,5:00
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Light Heavyweight,Jonathan Wilson,NA,NA,Chris Dempsey,NA,NA,KO (Punches),1,0:50
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Bantamweight,Marlon Vera,NA,NA,Roman Salazar,NA,NA,Submission (Triangle Armbar),2,2:15
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Lightweight,Scott Holtzman,NA,NA,Anthony Christodoulou,NA,NA,Submission (Rear-Naked Choke),3,2:40
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Bantamweight Title Fight,Ronda Rousey,NA,NA,Bethe Correia,NA,NA,KO (Punch),1,0:34
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Light Heavyweight,Mauricio Rua,NA,NA,Antonio Rogerio Nogueira,NA,NA,Decision (Unanimous),3,5:00
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Lightweight,Glaico Franca,NA,NA,Fernando Bruno,NA,NA,Submission (Rear-Naked Choke),3,4:46
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Bantamweight,Reginaldo Vieira,NA,NA,Dileno Lopes,NA,NA,Decision (Unanimous),3,5:00
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Heavyweight,Stefan Struve,NA,NA,Antonio Rodrigo Nogueira,NA,NA,Decision (Unanimous),3,5:00
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Heavyweight,Antonio Silva,NA,NA,Soa Palelei,NA,NA,TKO (Punches),2,0:41
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Strawweight,Claudia Gadelha,NA,NA,Jessica Aguilar,NA,NA,Decision (Unanimous),3,5:00
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Welterweight,Demian Maia,NA,NA,Neil Magny,NA,NA,Submission (Rear-Naked Choke),2,2:52
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Light Heavyweight,Patrick Cummins,NA,NA,Rafael Cavalcante,NA,NA,TKO (Elbows),3,0:45
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Welterweight,Warlley Alves,NA,NA,Nordine Taleb,NA,NA,Submission (Guillotine Choke),2,4:11
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Bantamweight,Iuri Alcantara,NA,NA,Leandro Issa,NA,NA,Decision (Unanimous),3,5:00
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Middleweight,Vitor Miranda,NA,NA,Clint Hester,NA,NA,TKO (Punches and Elbows),2,2:38
"Aug 1, 2015",UFC 190 - Rousey vs. Correia,Bantamweight,Guido Cannetti,NA,NA,Hugo Viana,NA,NA,Decision (Unanimous),3,5:00
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Bantamweight Title Fight,T.J. Dillashaw,NA,NA,Renan Barao,NA,NA,TKO (Punches),4,0:35
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Bantamweight,Miesha Tate,NA,NA,Jessica Eye,NA,NA,Decision (Unanimous),3,5:00
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Lightweight,Edson Barboza,NA,NA,Paul Felder,NA,NA,Decision (Unanimous),3,5:00
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Lightweight,Joe Lauzon,NA,NA,Takanori Gomi,NA,NA,TKO (Punches),1,2:37
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Light Heavyweight,Tom Lawlor,NA,NA,Gian Villante,NA,NA,TKO (Punch),2,0:27
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Lightweight,Jim Miller,NA,NA,Danny Castillo,NA,NA,Decision (Split),3,5:00
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Welterweight,Ben Saunders,NA,NA,Kenny Robertson,NA,NA,Decision (Split),3,5:00
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Bantamweight,Bryan Caraway,NA,NA,Eddie Wineland,NA,NA,Decision (Unanimous),3,5:00
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Lightweight,James Krause,NA,NA,Daron Cruickshank,NA,NA,Submission (Rear-Naked Choke),1,1:27
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Lightweight,Andrew Holbrook,NA,NA,Ramsey Nijem,NA,NA,Decision (Split),3,5:00
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Bantamweight,Elizabeth Phillips,NA,NA,Jessamyn Duke,NA,NA,Decision (Unanimous),3,5:00
"Jul 25, 2015",UFC on Fox 16 - Dillashaw vs. Barao 2,Welterweight,Zak Cummings,NA,NA,Dominique Steele,NA,NA,TKO (Punches),1,0:43
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Middleweight,Michael Bisping,NA,NA,Thales Leites,NA,NA,Decision (Split),5,5:00
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Lightweight,Evan Dunham,NA,NA,Ross Pearson,NA,NA,Decision (Unanimous),3,5:00
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Lightweight,Joseph Duffy,NA,NA,Ivan Jorge,NA,NA,Submission (Triangle Choke),1,3:05
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Strawweight,Joanne Wood,,,Cortney Casey,NA,NA,Decision (Unanimous),3,5:00
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Welterweight,Leon Edwards,NA,NA,Pawel Pawlak,NA,NA,Decision (Unanimous),3,5:00
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Lightweight,Steven Ray,NA,NA,Leonardo Mafra Teixeira,,,TKO (Punches),1,2:30
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Flyweight,Patrick Holohan,NA,NA,Vaughan Lee,NA,NA,Decision (Unanimous),3,5:00
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Light Heavyweight,Ilir Latifi,NA,NA,Hans Stringer,NA,NA,KO (Punches),1,0:56
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Lightweight,Mickael Lebout,NA,NA,Teemu Packalen,NA,NA,Decision (Unanimous),3,5:00
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Featherweight,Robert Whiteford,NA,NA,Paul Redmond,NA,NA,KO (Punches),1,3:04
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Bantamweight,Jimmie Rivera,NA,NA,Marcus Brimage,NA,NA,KO (Punches),1,1:29
"Jul 18, 2015",UFC Fight Night 72 - Bisping vs. Leites,Heavyweight,Daniel Omielanczuk,NA,NA,Chris de la Rocha,NA,NA,TKO (Punches),1,0:48
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,Welterweight,Stephen Thompson,NA,NA,Jake Ellenberger,NA,NA,KO (Spinning Wheel Kick),1,4:29
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,Welterweight,Kamaru Usman,NA,NA,Hayder Hassan,NA,NA,Submission (Arm-Triangle Choke),2,1:19
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,Welterweight,Michael Graves,NA,NA,Vicente Luque,NA,NA,Decision (Unanimous),3,5:00
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,Welterweight,Jorge Masvidal,NA,NA,Cezar Ferreira,NA,NA,KO (Elbows and Punches),1,4:22
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,Strawweight,Michelle Waterson-Gomez,NA,NA,Angela Magana,NA,NA,Submission (Rear-Naked Choke),3,2:38
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,149lb Catchweight,Maximo Blanco,NA,NA,Mike de la Torre,NA,NA,TKO (Punches),1,0:16
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,Middleweight,Josh Samman,NA,NA,Caio Magalhaes,NA,NA,Submission (Rear-Naked Choke),1,2:52
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,Bantamweight,Jerrod Sanders,NA,NA,Russell Doane,NA,NA,Decision (Unanimous),3,5:00
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,Middleweight,Trevor Smith,NA,NA,Dan Miller,NA,NA,Decision (Unanimous),3,5:00
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,Welterweight,George Sullivan,NA,NA,Dominic Waters,NA,NA,Decision (Unanimous),3,5:00
"Jul 12, 2015",UFC - The Ultimate Fighter 21 Finale,Flyweight,Willie Gates,NA,NA,Darrell Montague,NA,NA,TKO (Punches and Elbows),1,1:36
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Heavyweight,Frank Mir,NA,NA,Todd Duffee,NA,NA,KO (Punch),1,1:13
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Lightweight,Tony Ferguson,NA,NA,Josh Thomson,NA,NA,Decision (Unanimous),3,5:00
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Bantamweight,Holly Holm,NA,NA,Marion Reneau,NA,NA,Decision (Unanimous),3,5:00
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Bantamweight,Manny Gamburyan,NA,NA,Scott Jorgensen,NA,NA,Decision (Unanimous),3,5:00
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Lightweight,Kevin Lee,NA,NA,James Moontasri,NA,NA,Submission (Rear-Naked Choke),1,2:56
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Welterweight,Alan Jouban,NA,NA,Matt Dwyer,NA,NA,Decision (Unanimous),3,5:00
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Featherweight,Sam Sicilia,NA,NA,Yaotzin Meza,NA,NA,Decision (Unanimous),3,5:00
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Bantamweight,Jessica Andrade,NA,NA,Sarah Moras,NA,NA,Decision (Unanimous),3,5:00
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Bantamweight,Rani Yahya,NA,NA,Masanori Kanehara,NA,NA,Decision (Split),3,5:00
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Welterweight,Sean Strickland,NA,NA,Igor Araujo,NA,NA,Decision (Unanimous),3,5:00
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Middleweight,Kevin Casey,NA,NA,Ildemar Alcantara,NA,NA,Decision (Unanimous),3,5:00
"Jul 15, 2015",UFC Fight Night 71 - Mir vs. Duffee,Welterweight,Lyman Good,NA,NA,Andrew Craig,NA,NA,KO (Punches),2,3:37
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,Featherweight Title Fight,Conor McGregor,NA,NA,Chad Mendes,NA,NA,TKO (Punches),2,4:57
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,Welterweight Title Fight,Robbie Lawler,NA,NA,Rory MacDonald,NA,NA,TKO (Punches),5,1:00
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,150lb Catchweight,Jeremy Stephens,NA,NA,Dennis Bermudez,NA,NA,TKO (Knee and Punches),3,0:32
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,Welterweight,Gunnar Nelson,NA,NA,Brandon Thatch,NA,NA,Submission (Rear-Naked Choke),1,2:54
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,Welterweight,Thomas Almeida,NA,NA,Brad Pickett,NA,NA,KO (Knee),2,0:29
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,Welterweight,Matt Brown,NA,NA,Tim Means,NA,NA,Submission (Guillotine Choke),1,4:44
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,Welterweight,Alex Garcia,NA,NA,Mike Swick,NA,NA,Decision (Unanimous),3,5:00
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,Welterweight,John Howard,NA,NA,Cathal Pendred,NA,NA,Decision (Split),3,5:00
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,Bantamweight,Cody Garbrandt,NA,NA,Enrique Briones,NA,NA,Decision (Unanimous),3,5:00
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,Flyweight,Louis Smolka,NA,NA,Neil Seery,NA,NA,Decision (Unanimous),3,5:00
"Jul 11, 2015",UFC 189 - Mendes vs. McGregor,Lightweight,Cody Pfister,NA,NA,Yosdenis Cedeno,NA,NA,Decision (Unanimous),3,5:00
"Jun 27, 2015",UFC Fight Night 70 - Machida vs. Romero,Middleweight,Yoel Romero,NA,NA,Lyoto Machida,NA,NA,KO (Elbows),3,1:38
"Jun 27, 2015",UFC Fight Night 70 - Machida vs. Romero,Welterweight,Lorenz Larkin,NA,NA,Santiago Ponzinibbio,NA,NA,TKO (Punches),2,3:07
"Jun 27, 2015",UFC Fight Night 70 - Machida vs. Romero,Middleweight,Antonio Carlos Jr.,NA,NA,Eddie Gordon,NA,NA,Submission (Rear-Naked Choke),3,4:37
"Jun 27, 2015",UFC Fight Night 70 - Machida vs. Romero,Middleweight,Thiago Santos,NA,NA,Steve Bosse,NA,NA,KO (Head Kick),1,0:29
"Jun 27, 2015",UFC Fight Night 70 - Machida vs. Romero,Featherweight,Hacran Dias,NA,NA,Levan Makashvili,NA,NA,Decision (Split),3,5:00
"Jun 27, 2015",UFC Fight Night 70 - Machida vs. Romero,Welterweight,Alex Oliveira,NA,NA,Joe Merritt,NA,NA,Decision (Unanimous),3,5:00
"Jun 27, 2015",UFC Fight Night 70 - Machida vs. Romero,Welterweight,Leandro Silva,NA,NA,Lewis Gonzalez,NA,NA,Decision (Unanimous),3,5:00
"Jun 27, 2015",UFC Fight Night 70 - Machida vs. Romero,Welterweight,Tony Sims,NA,NA,Steve Montgomery,NA,NA,KO (Punches),1,2:43
"Jun 27, 2015",UFC Fight Night 70 - Machida vs. Romero,Bantamweight,Sirwan Kakai,NA,NA,Danny Martinez,NA,NA,Decision (Unanimous),3,5:00
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Strawweight Title Fight,Joanna Jedrzejczyk,NA,NA,Jessica Penne,NA,NA,TKO (Punches and Knee),3,4:22
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Featherweight,Tatsuya Kawajiri,NA,NA,Dennis Siver,NA,NA,Decision (Unanimous),3,5:00
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Welterweight,Peter Sobotta,NA,NA,Steve Kennedy,NA,NA,Submission (Rear-Naked Choke),1,2:57
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Lightweight,Nick Hein,NA,NA,Lukasz Sajewski,NA,NA,Decision (Unanimous),3,5:00
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Featherweight,Makwan Amirkhani,NA,NA,Masio Fullen,NA,NA,Submission (Rear-Naked Choke),1,1:41
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Lightweight,Mairbek Taisumov,NA,NA,Alan Patrick,NA,NA,TKO (Head Kick and Punches),2,1:30
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Featherweight,Arnold Allen,NA,NA,Alan Omer,NA,NA,Submission (Guillotine Choke),3,1:41
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Featherweight,Noad Lahat,NA,NA,Niklas Backstrom,NA,NA,Decision (Majority),3,5:00
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Middleweight,Scott Askham,NA,NA,Antonio dos Santos Jr.,NA,NA,KO (Knees),1,2:52
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Lightweight,Magomed Mustafaev,NA,NA,Piotr Hallmann,NA,NA,TKO (Doctor Stoppage),2,3:24
"Jun 20, 2015",UFC Fight Night 69 - Jedrzejczyk vs. Penne,Bantamweight,Taylor Lapilus,NA,NA,Yuta Sasaki,NA,NA,TKO (Punches),2,1:26
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,Middleweight,Dan Henderson,NA,NA,Tim Boetsch,NA,NA,KO (Punches),1,0:28
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,Heavyweight,Ben Rothwell,NA,NA,Matt Mitrione,NA,NA,Submission (Guillotine Choke),1,1:54
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,160lb Catchweight,Dustin Poirier,NA,NA,Yancy Medeiros,NA,NA,TKO (Punches),1,2:38
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,Featherweight,Brian Ortega,NA,NA,Thiago Tavares,NA,NA,TKO (Punches),3,4:10
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,Bantamweight,Anthony Birchak,NA,NA,Joe Soto,NA,NA,KO (Punches),1,1:37
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,Bantamweight,Francisco Rivera,NA,NA,Alex Caceres,NA,NA,KO (Punches),1,0:21
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,Heavyweight,Shawn Jordan,NA,NA,Derrick Lewis,NA,NA,TKO (Hook Kick and Punches),2,0:48
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,Welterweight,Omari Akhmedov,NA,NA,Brian Ebersole,NA,NA,TKO (Knee Injury),1,5:00
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,Lightweight,Chris Wade,NA,NA,Christos Giagos,NA,NA,Decision (Unanimous),3,5:00
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,Lightweight,Joe Proctor,NA,NA,Justin Edwards,NA,NA,Technical Submission (Guillotine Choke),3,4:58
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,Middleweight,Jake Collier,NA,NA,Ricardo Abreu,NA,NA,Decision (Split),3,5:00
"Jun 6, 2015",UFC Fight Night 68 - Boetsch vs. Henderson,137lb Catchweight,Jose Quinonez,,,Leonardo Morales,NA,NA,Submission (Rear-Naked Choke),1,2:34
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Heavyweight Title Fight,Fabricio Werdum,NA,NA,Cain Velasquez,NA,NA,Submission (Guillotine Choke),3,2:13
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Lightweight,Eddie Alvarez,NA,NA,Gilbert Melendez,NA,NA,Decision (Split),3,5:00
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Middleweight,Kelvin Gastelum,NA,NA,Nate Marquardt,NA,NA,TKO (Corner Stoppage),2,5:00
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Featherweight,Yair Rodriguez,NA,NA,Charles Rosa,NA,NA,Decision (Split),3,5:00
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Strawweight,Tecia Pennington,,,Angela Hill,NA,NA,Decision (Unanimous),3,5:00
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Flyweight,Henry Cejudo,NA,NA,Chico Camus,NA,NA,Decision (Unanimous),3,5:00
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Lightweight,Efrain Escudero,NA,NA,Drew Dober,NA,NA,Submission (Guillotine Choke),1,0:54
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Bantamweight,Patrick Williams,NA,NA,Alejandro Perez,NA,NA,Technical Submission (Guillotine Choke),1,0:23
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Lightweight,Johnny Case,NA,NA,Francisco Trevino,NA,NA,Decision (Unanimous),3,5:00
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Welterweight,Cathal Pendred,NA,NA,Augusto Montano,NA,NA,Decision (Unanimous),3,5:00
"Jun 13, 2015",UFC 188 - Velasquez vs. Werdum,Featherweight,Gabriel Benitez,NA,NA,Clay Collard,NA,NA,Decision (Unanimous),3,5:00
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Welterweight,Carlos Condit,NA,NA,Thiago Alves,NA,NA,TKO (Doctor Stoppage),2,5:00
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Featherweight,Charles Oliveira,NA,NA,Nik Lentz,NA,NA,Submission (Guillotine Choke),3,1:10
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Lightweight,Alex Oliveira,NA,NA,K.J. Noons,NA,NA,Submission (Rear-Naked Choke),1,2:51
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Light Heavyweight,Francimar Barroso,NA,NA,Ryan Jimmo,NA,NA,Decision (Unanimous),3,5:00
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Lightweight,Francisco Trinaldo,NA,NA,Norman Parke,NA,NA,Decision (Split),3,5:00
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Welterweight,Darren Till,NA,NA,Wendell de Oliveira Marques,NA,NA,KO (Elbows),2,1:37
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Featherweight,Rony Mariano Bezerra,NA,NA,Damon Jackson,NA,NA,No Contest (Overturned by CABMMA),1,3:31
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Flyweight,Jussier Formiga,,,Wilson Reis,NA,NA,Decision (Unanimous),3,5:00
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Welterweight,Nicolas Dalby,NA,NA,Elizeu Zaleski dos Santos,NA,NA,Decision (Split),3,5:00
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Featherweight,Mirsad Bektic,NA,NA,Lucas Martins,NA,NA,TKO (Punches),2,0:30
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Strawweight,Juliana Lima,,,Ericka Almeida,NA,NA,Decision (Unanimous),3,5:00
"May 30, 2015",UFC Fight Night 67 - Condit vs. Alves,Welterweight,Tom Breese,NA,NA,Luiz Jorge Dutra Jr.,NA,NA,TKO (Punches),1,4:58
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Featherweight,Frankie Edgar,NA,NA,Urijah Faber,NA,NA,Decision (Unanimous),5,5:00
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Middleweight,Gegard Mousasi,NA,NA,Costas Philippou,NA,NA,Decision (Unanimous),3,5:00
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Middleweight,Mark Munoz,NA,NA,Luke Barnatt,NA,NA,Decision (Unanimous),3,5:00
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Welterweight,Neil Magny,NA,NA,Hyun Gyu Lim,NA,NA,TKO (Punches),2,1:24
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Featherweight,Phillipe Nover,NA,NA,Yui Chul Nam,NA,NA,Decision (Split),3,5:00
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Featherweight,Levan Makashvili,NA,NA,Mark Eddiva,NA,NA,Decision (Split),3,5:00
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Lightweight,Jon Tuck,NA,NA,Tae Hyun Bang,NA,NA,Submission (Rear-Naked Choke),1,3:56
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Lightweight,Kajan Johnson,NA,NA,Lipeng Zhang,NA,NA,Decision (Unanimous),3,5:00
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Welterweight,Jingliang Li,NA,NA,Dhiego Lima,NA,NA,KO (Punches),1,1:25
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,137lb Catchweight,Guangyou Ning,NA,NA,Royston Wee,NA,NA,TKO (Punches and Elbows),2,4:59
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Flyweight,Jon delos Reyes,NA,NA,Roldan Sangcha-an,NA,NA,Submission (Rear-Naked Choke),2,3:13
"May 16, 2015",UFC Fight Night 66 - Edgar vs. Faber,Flyweight,Zhikui Yao,NA,NA,Nolan Ticman,NA,NA,Decision (Split),3,5:00
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Light Heavyweight Title Fight,Daniel Cormier,NA,NA,Anthony Johnson,NA,NA,Submission (Rear-Naked Choke),3,2:39
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Middleweight Title Fight,Chris Weidman,NA,NA,Vitor Belfort,NA,NA,TKO (Punches),1,2:53
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Lightweight,Donald Cerrone,NA,NA,John Makdessi,NA,NA,TKO (Head Kick),2,4:44
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Heavyweight,Andrei Arlovski,NA,NA,Travis Browne,NA,NA,TKO (Punches),1,4:41
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Flyweight,Joseph Benavidez,NA,NA,John Moraga,NA,NA,Decision (Unanimous),3,5:00
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Flyweight,John Dodson,NA,NA,Zach Makovsky,NA,NA,Decision (Unanimous),3,5:00
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Welterweight,Dong Hyun Kim,NA,NA,Joshua Burkman,,,Submission (Arm-Triangle Choke),3,2:13
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Middleweight,Rafael Natal,NA,NA,Uriah Hall,NA,NA,Decision (Split),3,5:00
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Welterweight,Colby Covington,NA,NA,Mike Pyle,NA,NA,Decision (Unanimous),3,5:00
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Lightweight,Islam Makhachev,NA,NA,Leo Kuntz,NA,NA,Submission (Rear-Naked Choke),2,2:38
"May 23, 2015",UFC 187 - Johnson vs. Cormier,Flyweight,Justin Scoggins,NA,NA,Josh Sampo,NA,NA,Decision (Unanimous),3,5:00
"May 10, 2015",UFC Fight Night 65 - Miocic vs. Hunt,Heavyweight,Stipe Miocic,NA,NA,Mark Hunt,NA,NA,TKO (Punches),5,2:47
"May 10, 2015",UFC Fight Night 65 - Miocic vs. Hunt,Middleweight,Robert Whittaker,NA,NA,Brad Tavares,NA,NA,KO (Punches),1,0:44
"May 10, 2015",UFC Fight Night 65 - Miocic vs. Hunt,Light Heavyweight,Sean O'Connell,NA,NA,Anthony Perosh,NA,NA,TKO (Punches),1,0:56
"May 10, 2015",UFC Fight Night 65 - Miocic vs. Hunt,Lightweight,James Vick,NA,NA,Jake Matthews,NA,NA,Submission (Guillotine Choke),1,4:53
"May 10, 2015",UFC Fight Night 65 - Miocic vs. Hunt,Featherweight,Dan Hooker,,,Hatsu Hioki,NA,NA,KO (Head Kick and Punches),2,4:13
"May 10, 2015",UFC Fight Night 65 - Miocic vs. Hunt,Welterweight,Kyle Noke,NA,NA,Jonavin Webb,NA,NA,Decision (Split),3,5:00
"May 10, 2015",UFC Fight Night 65 - Miocic vs. Hunt,Middleweight,Sam Alvey,NA,NA,Daniel Kelly,NA,NA,TKO (Punches),1,0:49
"May 10, 2015",UFC Fight Night 65 - Miocic vs. Hunt,Strawweight,Bec Rawlings,NA,NA,Lisa Ellis,NA,NA,Submission (Rear-Naked Choke),1,4:09
"May 10, 2015",UFC Fight Night 65 - Miocic vs. Hunt,Middleweight,Bradley Scott,,,Dylan Andrews,NA,NA,Submission (Guillotine Choke),2,4:54
