date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Feb 6, 2010",UFC 109 - Relentless,,Joey Beltran,,,Rolles Gracie,,,TKO (Punches),2,1:31
"Jan 2, 2010",UFC 108 - Evans vs. Silva,,Rashad Evans,,,Thiago Silva,,,Decision (Unanimous),3,5:00
"Jan 2, 2010",UFC 108 - Evans vs. Silva,,Paul Daley,,,Dustin Hazelett,,,KO (Punches),1,2:24
"Jan 2, 2010",UFC 108 - Evans vs. Silva,,Sam Stout,,,Joe Lauzon,,,Decision (Unanimous),3,5:00
"Jan 2, 2010",UFC 108 - Evans vs. Silva,,Jim Miller,,,Duane Ludwig,,,Submission (Armbar),1,2:31
"Jan 2, 2010",UFC 108 - Evans vs. Silva,,Junior dos Santos,,,Gilbert Yvel,,,TKO (Punches),1,2:07
"Jan 2, 2010",UFC 108 - Evans vs. Silva,,Martin Kampmann,,,Jacob Volkmann,,,Submission (Guillotine Choke),1,4:03
"Jan 2, 2010",UFC 108 - Evans vs. Silva,,Cole Miller,,,Dan Lauzon,,,Submission (Inverted Triangle Kimura),1,3:05
"Jan 2, 2010",UFC 108 - Evans vs. Silva,,Mark Munoz,,,Ryan Jensen,,,TKO (Submission to Punches),1,2:30
"Jan 2, 2010",UFC 108 - Evans vs. Silva,,Jake Ellenberger,,,Mike Pyle,,,TKO (Punches),2,0:22
"Jan 2, 2010",UFC 108 - Evans vs. Silva,,Rafaello Oliveira,,,John Gunderson,,,Decision (Unanimous),3,5:00
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,Lightweight Title Fight,B.J. Penn,,,Diego Sanchez,,,TKO (Doctor Stoppage),5,2:37
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,Heavyweight,Frank Mir,,,Cheick Kongo,,,Technical Submission (Guillotine Choke),1,1:12
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,,Jon Fitch,,,Mike Pierce,,,Decision (Unanimous),3,5:00
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,,Kenny Florian,,,Clay Guida,,,Submission (Rear-Naked Choke),2,2:19
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,,Stefan Struve,,,Paul Buentello,,,Decision (Majority),3,5:00
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,,Alan Belcher,,,Wilson Gouveia,,,TKO (Punches),1,3:03
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,,Matt Wiman,,,Shane Nelson,,,Decision (Unanimous),3,5:00
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,,Johny Hendricks,,,Ricardo Funch,,,Decision (Unanimous),3,5:00
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,,Rousimar Palhares,,,Lucio Linhares,,,Submission (Heel Hook),2,3:21
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,,DaMarques Johnson,,,Edgar Garcia,,,Submission (Triangle Choke),1,4:03
"Dec 12, 2009",UFC 107 - Penn vs. Sanchez,,T.J. Grant,,,Kevin Burns,,,TKO (Punches),1,4:57
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,Heavyweight,Frank Mir,,,Mirko Filipovic,,,KO (Knee),3,4:02
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,,Ryan Bader,,,Antonio Rogerio Nogueira,,,Decision (Unanimous),3,5:00
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,,Chris Lytle,,,Matt Serra,,,Decision (Unanimous),3,5:00
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,,Sean Sherk,,,Evan Dunham,,,Decision (Split),3,5:00
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,,Melvin Guillard,,,Jeremy Stephens,,,Decision (Split),3,5:00
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,,C.B. Dollaway,,,Joe Doerksen,,,Submission (Guillotine Choke),1,2:13
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,,Matt Mitrione,,,Joey Beltran,,,Decision (Unanimous),3,5:00
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,,Thiago Tavares,,,Pat Audinwood,,,Submission (Guillotine Choke),1,3:47
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,,Waylon Lowe,,,Steve Lopez,,,Decision (Split),3,5:00
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,,T.J. Grant,,,Julio Paulino,,,Decision (Unanimous),3,5:00
"Sep 25, 2010",UFC 119 - Mir vs. Cro Cop,,Sean McCorkle,,,Mark Hunt,,,Submission (Straight Armbar),1,1:03
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,Heavyweight Title Fight,Brock Lesnar,,,Shane Carwin,,,Submission (Arm-Triangle Choke),2,2:19
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,,Chris Leben,,,Yoshihiro Akiyama,,,Submission (Triangle Choke),3,4:40
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,,Chris Lytle,,,Matt Brown,,,Submission (Straight Armbar),2,2:02
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,,Stephan Bonnar,,,Krzysztof Soszynski,,,TKO (Punches),2,3:08
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,,George Sotiropoulos,,,Kurt Pellegrino,,,Decision (Unanimous),3,5:00
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,,Brendan Schaub,,,Chris Tuchscherer,,,TKO (Punches),1,1:07
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,,Ricardo Romero,,,Seth Petruzelli,,,Submission (Straight Armbar),2,3:05
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,,Kendall Grove,,,Goran Reljic,,,Decision (Split),3,5:00
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,,Gerald Harris,,,David Branch,,,KO (Slam),3,2:35
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,,Daniel Roberts,,,Forrest Petz,,,Decision (Split),3,5:00
"Jul 3, 2010",UFC 116 - Lesnar vs. Carwin,,Jon Madsen,,,Karlos Vemola,,,Decision (Unanimous),3,5:00
"Jun 19, 2010",UFC - The Ultimate Fighter 11 Finale,,Court McGee,,,Kris McCray,,,Submission (Rear-Naked Choke),2,3:41
"Jun 19, 2010",UFC - The Ultimate Fighter 11 Finale,,Matt Hamill,,,Keith Jardine,,,Decision (Majority),3,5:00
"Jun 19, 2010",UFC - The Ultimate Fighter 11 Finale,,Chris Leben,,,Aaron Simpson,,,TKO (Punches),2,4:17
"Jun 19, 2010",UFC - The Ultimate Fighter 11 Finale,,Dennis Siver,,,Spencer Fisher,,,Decision (Unanimous),3,5:00
"Jun 19, 2010",UFC - The Ultimate Fighter 11 Finale,,Rich Attonito,,,Jamie Yager,,,TKO (Punches),2,4:25
"Jun 19, 2010",UFC - The Ultimate Fighter 11 Finale,,John Gunderson,,,Mark Holst,,,Decision (Unanimous),3,5:00
"Jun 19, 2010",UFC - The Ultimate Fighter 11 Finale,,Brad Tavares,,,Seth Baczynski,,,Decision (Unanimous),3,5:00
"Jun 19, 2010",UFC - The Ultimate Fighter 11 Finale,,Kyle Noke,,,Josh Bryant,,,TKO (Punches),2,3:12
"Jun 19, 2010",UFC - The Ultimate Fighter 11 Finale,,Chris Camozzi,,,James Hammortree,,,Decision (Unanimous),3,5:00
"Jun 19, 2010",UFC - The Ultimate Fighter 11 Finale,,Travis Browne,,,James McSweeney,,,TKO (Punches),1,4:32
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,Light Heavyweight,Rich Franklin,,,Chuck Liddell,,,KO (Punch),1,4:55
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,Heavyweight,Mirko Filipovic,,,Pat Barry,,,Submission (Rear-Naked Choke),3,4:30
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,,Martin Kampmann,,,Paulo Thiago,,,Decision (Unanimous),3,5:00
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,,Ben Rothwell,,,Gilbert Yvel,,,Decision (Unanimous),3,5:00
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,,Carlos Condit,,,Rory MacDonald,,,TKO (Punches),3,4:53
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,,Evan Dunham,,,Tyson Griffin,,,Decision (Split),3,5:00
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,,Matt Wiman,,,Mac Danzig,,,Technical Submission (Guillotine Choke),1,1:45
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,,Mario Miranda,,,David Loiseau,,,TKO (Punches),2,4:07
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,,James Wilks,,,Peter Sobotta,,,Decision (Unanimous),3,5:00
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,,Claude Patrick,,,Ricardo Funch,,,Submission (Guillotine Choke),2,1:48
"Jun 12, 2010",UFC 115 - Liddell vs. Franklin,,Mike Pyle,,,Jesse Lennox,,,Technical Submission (Triangle Choke),3,4:44
