date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Mar 11, 1994",UFC 2 - No Way Out,,Patrick Smith,,,Johnny Rhodes,,,Submission (Guillotine Choke),1,1:07
"Mar 11, 1994",UFC 2 - No Way Out,,Royce Gracie,,,Jason DeLucia,,,Submission (Armbar),1,1:07
"Mar 11, 1994",UFC 2 - No Way Out,,Remco Pardoel,,,Orlando Wiet,,,KO (Elbows),1,1:29
"Mar 11, 1994",UFC 2 - No Way Out,,Johnny Rhodes,,,Fred Ettish,,,Submission (Rear-Naked Choke),1,3:07
"Mar 11, 1994",UFC 2 - No Way Out,,Patrick Smith,,,Scott Morris,,,KO (Elbows),1,0:30
"Mar 11, 1994",UFC 2 - No Way Out,,Royce Gracie,,,Minoki Ichihara,,,Submission (Lapel Choke),1,5:08
"Mar 11, 1994",UFC 2 - No Way Out,,Jason DeLucia,,,Scott Baker,,,TKO (Submission to Punches),1,6:41
"Mar 11, 1994",UFC 2 - No Way Out,,Remco Pardoel,,,Alberto Cerra Leon,,,Submission (Armlock),1,9:51
"Mar 11, 1994",UFC 2 - No Way Out,,Orlando Wiet,,,Robert Lucarelli,,,TKO (Knees),1,2:50
"Mar 11, 1994",UFC 2 - No Way Out,,Frank Hamaker,,,Thaddeus Luster,,,TKO (Corner Stoppage),1,4:52
"Mar 11, 1994",UFC 2 - No Way Out,,Johnny Rhodes,,,David Levicki,,,TKO (Submission to Punches),1,12:13
"Mar 11, 1994",UFC 2 - No Way Out,,Patrick Smith,,,Ray Wizard,,,Submission (Guillotine Choke),1,0:58
"Mar 11, 1994",UFC 2 - No Way Out,,Scott Morris,,,Sean Daugherty,,,Submission (Guillotine Choke),1,0:20
"Nov 12, 1993",UFC 1 - The Beginning,Title Fight,Royce Gracie,,,Gerard Gordeau,,,Submission (Rear-Naked Choke),1,1:44
"Nov 12, 1993",UFC 1 - The Beginning,,Jason DeLucia,,,Trent Jenkins,,,Submission (Rear-Naked Choke),1,0:52
"Nov 12, 1993",UFC 1 - The Beginning,,Royce Gracie,,,Ken Shamrock,,,Submission (Rear-Naked Choke),1,0:57
"Nov 12, 1993",UFC 1 - The Beginning,,Gerard Gordeau,,,Kevin Rosier,,,TKO (Corner Stoppage),1,0:59
"Nov 12, 1993",UFC 1 - The Beginning,,Ken Shamrock,,,Patrick Smith,,,Submission (Heel Hook),1,1:49
"Nov 12, 1993",UFC 1 - The Beginning,,Royce Gracie,,,Art Jimmerson,,,Submission (Smother Choke),1,2:18
"Nov 12, 1993",UFC 1 - The Beginning,,Kevin Rosier,,,Zane Frazier,,,TKO (Punches),1,4:20
"Nov 12, 1993",UFC 1 - The Beginning,,Gerard Gordeau,,,Teila Tuli,,,TKO (Head Kick),1,0:26
