Event Type,Week,Away Team,Home Team,Closing Spread,Total,Away Implied Score,Home Implied Score,Favorite,Actual winner,Away Score,Home Score,Favorite Covered,Post Game Spread,Underdog won,Road dog,Road dog won,Home dog,Home dog won,Actual Total,Over/Under
Regular Season,16,GB,CAR,3.5,39.5,21.5,18,GB,GB,33,30,False,0.5,False,False,False,True,False,63,Over
Regular Season,16,WAS,NYJ,3,36,16.5,19.5,NYJ,NYJ,28,30,False,1,False,True,False,False,False,58,Over
Regular Season,16,DET,MIN,2.5,48,25.25,22.75,DET,DET,30,24,True,3.5,False,False,False,True,False,54,Over
Regular Season,16,JAC,TB,1.5,43.5,22.5,21,JAC,TB,12,30,False,19.5,True,False,False,True,True,42,Under
Regular Season,16,DAL,MIA,1.5,48.5,23.5,25,MIA,MIA,20,22,True,0.5,False,True,False,False,False,42,Under
Regular Season,16,ARI,CHI,4.5,42.5,19,23.5,CHI,CHI,16,27,True,6.5,False,True,False,False,False,43,Over
Regular Season,16,NE,DEN,7,37.5,15.25,22.25,DEN,NE,26,23,False,10,True,True,True,False,False,49,Over
Regular Season,16,LV,KC,11,40.5,14.75,25.75,KC,LV,20,14,False,17,True,True,True,False,False,34,Under
Regular Season,16,NYG,PHI,14,41.5,13.75,27.75,PHI,PHI,25,33,False,6,False,True,False,False,False,58,Over
Regular Season,16,BAL,SF,6.5,47,20.25,26.75,SF,BAL,33,19,False,20.5,True,True,True,False,False,52,Over
Regular Season,17,NYJ,CLE,7,33.5,13.25,20.25,CLE,CLE,20,37,True,10,False,True,False,False,False,57,Over
Regular Season,17,DET,DAL,4.5,53.5,24.5,29,DAL,DAL,19,20,False,3.5,False,True,False,False,False,39,Under
Regular Season,17,TEN,HOU,5.5,44,19.25,24.75,HOU,HOU,3,26,True,17.5,False,True,False,False,False,29,Under
Regular Season,17,LV,IND,3.5,42.5,19.5,23,IND,IND,20,23,False,0.5,False,True,False,False,False,43,Over
Regular Season,17,CAR,JAC,3.5,38,17.25,20.75,JAC,JAC,0,26,True,22.5,False,True,False,False,False,26,Under
Regular Season,17,LA,NYG,6,43.5,24.75,18.75,LA,LA,26,25,False,5,False,False,False,True,False,51,Over
Regular Season,17,SF,WAS,14,48.5,31.25,17.25,SF,SF,27,10,True,3,False,False,False,True,False,37,Under
Regular Season,17,ATL,CHI,2.5,39,18.25,20.75,CHI,CHI,17,37,True,17.5,False,True,False,False,False,54,Over
Regular Season,17,NO,TB,2.5,42.5,20,22.5,TB,NO,23,13,False,12.5,True,True,True,False,False,36,Under
Regular Season,17,ARI,PHI,11.5,47.5,18,29.5,PHI,ARI,35,31,False,15.5,True,True,True,False,False,66,Over
Regular Season,17,NE,BUF,15,40,12.5,27.5,BUF,BUF,21,27,False,9,False,True,False,False,False,48,Over
Regular Season,17,MIA,BAL,3,47,22,25,BAL,BAL,19,56,True,34,False,True,False,False,False,75,Over
Regular Season,17,PIT,SEA,4,40.5,18.25,22.25,SEA,PIT,30,23,False,11,True,True,True,False,False,53,Over
Regular Season,17,CIN,KC,7,45.5,19.25,26.25,KC,KC,17,25,True,1,False,True,False,False,False,42,Under
Regular Season,17,LAC,DEN,3.5,39.5,18,21.5,DEN,DEN,9,16,True,3.5,False,True,False,False,False,25,Under
Regular Season,17,GB,MIN,1,42,21.5,20.5,GB,GB,33,10,True,22,False,False,False,True,False,43,Over
Regular Season,18,PIT,BAL,3,34,18.5,15.5,PIT,PIT,17,10,True,4,False,False,False,True,False,27,Under
Regular Season,18,HOU,IND,1,47.5,24.25,23.25,HOU,HOU,23,19,True,3,False,False,False,True,False,42,Under
Regular Season,18,TB,CAR,4.5,36.5,20.5,16,TB,TB,9,0,True,4.5,False,False,False,True,False,9,Under
Regular Season,18,CLE,CIN,7,37,15,22,CIN,CIN,14,31,True,10,False,True,False,False,False,45,Over
Regular Season,18,ATL,NO,3,41.5,19.25,22.25,NO,NO,17,48,True,28,False,True,False,False,False,65,Over
Regular Season,18,MIN,DET,3.5,47.5,22,25.5,DET,DET,20,30,True,6.5,False,True,False,False,False,50,Over
Regular Season,18,NYJ,NE,2.5,29,13.25,15.75,NE,NYJ,17,3,False,16.5,True,True,True,False,False,20,Under
Regular Season,18,JAC,TEN,3.5,41,22.25,18.75,JAC,TEN,20,28,False,11.5,True,False,False,True,True,48,Over
Regular Season,18,SEA,ARI,3,48,25.5,22.5,SEA,SEA,21,20,False,2,False,False,False,True,False,41,Under
Regular Season,18,KC,LAC,3.5,35,15.75,19.25,LAC,KC,13,12,False,4.5,True,True,True,False,False,25,Under
Regular Season,18,DEN,LV,3.5,37.5,17,20.5,LV,LV,14,27,True,9.5,False,True,False,False,False,41,Over
Regular Season,18,PHI,NYG,5.5,43,24.25,18.75,PHI,NYG,10,27,False,22.5,True,False,False,True,True,37,Under
Regular Season,18,LA,SF,5.5,40,17.25,22.75,SF,LA,21,20,False,6.5,True,True,True,False,False,41,Over
Regular Season,18,CHI,GB,2.5,46,21.75,24.25,GB,GB,9,17,True,5.5,False,True,False,False,False,26,Under
Regular Season,18,DAL,WAS,13,47.5,30.25,17.25,DAL,DAL,38,10,True,15,False,False,False,True,False,48,Over
Regular Season,18,BUF,MIA,2.5,48,25.25,22.75,BUF,BUF,21,14,True,4.5,False,False,False,True,False,35,Under
Playoffs,Wildcard,CLE,HOU,2,44.5,23.25,21.25,CLE,HOU,14,45,False,33,True,False,False,True,True,59,Over
Playoffs,Wildcard,MIA,KC,4.5,43.5,19.5,24,KC,KC,7,26,True,14.5,False,True,False,False,False,33,Under
Playoffs,Wildcard,GB,DAL,7,52,22.5,29.5,DAL,GB,48,32,False,23,True,True,True,False,False,80,Over
Playoffs,Wildcard,LA,DET,3,53,25,28,DET,DET,23,24,False,2,False,True,False,False,False,47,Under
Playoffs,Wildcard,PIT,BUF,10,39.5,14.75,24.75,BUF,BUF,17,31,True,4,False,True,False,False,False,48,Over
Playoffs,Wildcard,PHI,TB,3,43,23,20,PHI,TB,9,32,False,26,True,False,False,True,True,41,Under
Playoffs,Divisional,HOU,BAL,10,44,17,27,BAL,BAL,10,34,True,14,False,True,False,False,False,44,Push
Playoffs,Divisional,GB,SF,10.5,50.5,20,30.5,SF,SF,21,24,False,7.5,False,True,False,False,False,45,Under
Playoffs,Divisional,TB,DET,6,49.5,21.75,27.75,DET,DET,23,31,True,2,False,True,False,False,False,54,Over
Playoffs,Divisional,KC,BUF,2.5,46,21.75,24.25,BUF,KC,27,24,False,5.5,True,True,True,False,False,51,Over
Playoffs,Conference,KC,BAL,4.5,44,19.75,24.25,BAL,KC,17,10,False,11.5,True,True,True,False,False,27,Under
Playoffs,Conference,DET,SF,7.5,53.5,23,30.5,SF,SF,31,34,False,4.5,False,True,False,False,False,65,Over
Playoffs,Super Bowl,SF,KC,2,47,24.5,22.5,SF,KC,22,25,False,5,True,False,False,True,True,47,Push
