Event Type,Week,Away Team,Home Team,Closing Spread,Total,Away Implied Score,Home Implied Score,Favorite,Actual winner,Away Score,Home Score,Favorite Covered,Post Game Spread,Underdog won,Road dog,Road dog won,Home dog,Home dog won,Actual Total,Over/Under
Regular Season,14,PHI,NYG,7.0,44.5,25.75,18.75,PHI,PHI,48.0,22.0,True,19.0,False,False,False,True,False,70.0,Over
Regular Season,14,JAC,TEN,3.0,41.5,19.25,22.25,TEN,JAC,36.0,22.0,False,17.0,True,True,True,False,False,58.0,Over
Regular Season,14,MIN,DET,2.0,51.5,24.75,26.75,DET,DET,23.0,34.0,True,9.0,False,True,False,False,False,57.0,Over
Regular Season,14,BAL,PIT,2.0,37.0,17.5,19.5,PIT,BAL,16.0,14.0,False,4.0,True,True,True,False,False,30.0,Under
Regular Season,14,CLE,CIN,4.0,47.0,21.5,25.5,CIN,CIN,10.0,23.0,True,9.0,False,True,False,False,False,33.0,Under
Regular Season,14,HOU,DAL,17.0,44.5,13.75,30.75,DAL,DAL,23.0,27.0,False,13.0,False,True,False,False,False,50.0,Over
Regular Season,14,KC,DEN,9.0,44.0,26.5,17.5,KC,KC,34.0,28.0,False,3.0,False,False,False,True,False,62.0,Over
Regular Season,14,TB,SF,3.5,38.5,17.5,21.0,SF,SF,7.0,35.0,True,24.5,False,True,False,False,False,42.0,Over
Regular Season,14,CAR,SEA,4.0,44.0,20.0,24.0,SEA,CAR,30.0,24.0,False,10.0,True,True,True,False,False,54.0,Over
Regular Season,14,MIA,LAC,3.0,54.5,28.75,25.75,MIA,LAC,17.0,23.0,False,9.0,True,False,False,True,True,40.0,Under
Regular Season,14,NE,ARI,2.0,44.0,23.0,21.0,NE,NE,27.0,13.0,True,12.0,False,False,False,True,False,40.0,Under
Regular Season,15,SF,SEA,2.5,39.5,21.0,18.5,SF,SF,21.0,13.0,True,5.5,False,False,False,True,False,34.0,Under
Regular Season,15,IND,MIN,3.5,47.0,21.75,25.25,MIN,MIN,36.0,39.0,False,0.5,False,True,False,False,False,75.0,Over
Regular Season,15,BAL,CLE,3.0,39.0,18.0,21.0,CLE,CLE,3.0,13.0,True,7.0,False,True,False,False,False,16.0,Under
Regular Season,15,MIA,BUF,7.0,44.5,18.75,25.75,BUF,BUF,29.0,32.0,False,4.0,False,True,False,False,False,61.0,Over
Regular Season,15,PHI,CHI,8.5,47.5,28.0,19.5,PHI,PHI,25.0,20.0,False,3.5,False,False,False,True,False,45.0,Under
Regular Season,15,ATL,NO,5.5,43.5,19.0,24.5,NO,NO,18.0,21.0,False,2.5,False,True,False,False,False,39.0,Under
Regular Season,15,PIT,CAR,2.5,37.0,17.25,19.75,CAR,PIT,24.0,16.0,False,10.5,True,True,True,False,False,40.0,Over
Regular Season,15,DET,NYJ,2.0,43.5,20.75,22.75,NYJ,DET,20.0,17.0,False,5.0,True,True,True,False,False,37.0,Under
Regular Season,15,KC,HOU,14.5,48.5,31.5,17.0,KC,KC,30.0,24.0,False,8.5,False,False,False,True,False,54.0,Over
Regular Season,15,DAL,JAC,4.0,48.0,26.0,22.0,DAL,JAC,34.0,40.0,False,10.0,True,False,False,True,True,74.0,Over
Regular Season,15,ARI,DEN,2.0,37.5,17.75,19.75,DEN,DEN,15.0,24.0,True,7.0,False,True,False,False,False,39.0,Over
Regular Season,15,NE,LV,1.0,46.0,22.5,23.5,LV,LV,24.0,30.0,True,5.0,False,True,False,False,False,54.0,Over
Regular Season,15,CIN,TB,3.0,47.5,25.25,22.25,CIN,CIN,34.0,23.0,True,8.0,False,False,False,True,False,57.0,Over
Regular Season,15,TEN,LAC,3.0,46.5,21.75,24.75,LAC,LAC,14.0,17.0,False,Push,False,True,False,False,False,31.0,Under
Regular Season,15,NYG,WAS,4.0,40.5,18.25,22.25,WAS,NYG,20.0,12.0,False,12.0,True,True,True,False,False,32.0,Under
Regular Season,15,LA,GB,8.0,39.5,15.75,23.75,GB,GB,12.0,24.0,True,4.0,False,True,False,False,False,36.0,Under
Regular Season,16,JAC,NYJ,2.5,36.5,17.0,19.5,NYJ,JAC,19.0,3.0,False,18.5,True,True,True,False,False,22.0,Under
Regular Season,16,CIN,NE,3.0,41.5,22.25,19.25,CIN,CIN,22.0,18.0,True,1.0,False,False,False,True,False,40.0,Under
Regular Season,16,ATL,BAL,6.5,35.5,14.5,21.0,BAL,BAL,9.0,17.0,True,1.5,False,True,False,False,False,26.0,Under
Regular Season,16,NYG,MIN,4.5,48.0,21.75,26.25,MIN,MIN,24.0,27.0,False,1.5,False,True,False,False,False,51.0,Over
Regular Season,16,DET,CAR,2.0,43.5,22.75,20.75,DET,CAR,23.0,37.0,False,16.0,True,False,False,True,True,60.0,Over
Regular Season,16,BUF,CHI,8.0,40.5,24.25,16.25,BUF,BUF,35.0,13.0,True,14.0,False,False,False,True,False,48.0,Over
Regular Season,16,NO,CLE,3.0,32.0,14.5,17.5,CLE,NO,17.0,10.0,False,10.0,True,True,True,False,False,27.0,Under
Regular Season,16,SEA,KC,10.5,50.5,20.0,30.5,KC,KC,10.0,24.0,True,3.5,False,True,False,False,False,34.0,Under
Regular Season,16,HOU,TEN,3.0,34.0,15.5,18.5,TEN,HOU,19.0,14.0,False,8.0,True,True,True,False,False,33.0,Under
Regular Season,16,WAS,SF,6.0,37.0,15.5,21.5,SF,SF,20.0,37.0,True,11.0,False,True,False,False,False,57.0,Over
Regular Season,16,PHI,DAL,4.0,48.0,22.0,26.0,DAL,DAL,34.0,40.0,True,2.0,False,True,False,False,False,74.0,Over
Regular Season,16,LV,PIT,2.5,37.5,17.5,20.0,PIT,PIT,10.0,13.0,True,0.5,False,True,False,False,False,23.0,Under
Regular Season,16,GB,MIA,3.5,49.0,22.75,26.25,MIA,GB,26.0,20.0,False,9.5,True,True,True,False,False,46.0,Under
Regular Season,16,DEN,LA,3.0,36.0,19.5,16.5,DEN,LA,14.0,51.0,False,40.0,True,False,False,True,True,65.0,Over
Regular Season,16,TB,ARI,7.5,41.5,24.5,17.0,TB,TB,19.0,16.0,False,4.5,False,False,False,True,False,35.0,Under
Regular Season,16,LAC,IND,3.5,44.5,24.0,20.5,LAC,LAC,20.0,3.0,True,13.5,False,False,False,True,False,23.0,Under
Regular Season,17,DAL,TEN,14.0,40.5,27.25,13.25,DAL,DAL,27.0,13.0,False,Push,False,False,False,True,False,40.0,Under
Regular Season,17,NO,PHI,4.5,41.5,18.5,23.0,PHI,NO,20.0,10.0,False,14.5,True,True,True,False,False,30.0,Under
Regular Season,17,DEN,KC,12.5,46.0,16.75,29.25,KC,KC,24.0,27.0,False,9.5,False,True,False,False,False,51.0,Over
Regular Season,17,MIA,NE,3.0,41.5,19.25,22.25,NE,NE,21.0,23.0,False,1.0,False,True,False,False,False,44.0,Over
Regular Season,17,IND,NYG,5.5,38.5,16.5,22.0,NYG,NYG,10.0,38.0,True,22.5,False,True,False,False,False,48.0,Over
Regular Season,17,CHI,DET,4.0,52.5,24.25,28.25,DET,DET,10.0,41.0,True,27.0,False,True,False,False,False,51.0,Under
Regular Season,17,CLE,WAS,1.5,41.5,20.0,21.5,WAS,CLE,24.0,10.0,False,15.5,True,True,True,False,False,34.0,Under
Regular Season,17,ARI,ATL,6.5,40.5,17.0,23.5,ATL,ATL,19.0,20.0,False,5.5,False,True,False,False,False,39.0,Under
Regular Season,17,JAC,HOU,3.5,43.5,23.5,20.0,JAC,JAC,31.0,3.0,True,24.5,False,False,False,True,False,34.0,Under
Regular Season,17,CAR,TB,3.5,40.5,18.5,22.0,TB,TB,24.0,30.0,True,2.5,False,True,False,False,False,54.0,Over
Regular Season,17,NYJ,SEA,1.5,43.0,22.25,20.75,NYJ,SEA,6.0,23.0,False,18.5,True,False,False,True,True,29.0,Under
Regular Season,17,SF,LV,10.0,41.0,25.5,15.5,SF,SF,37.0,34.0,False,7.0,False,False,False,True,False,71.0,Over
Regular Season,17,LA,LAC,6.5,41.0,17.25,23.75,LAC,LAC,10.0,31.0,True,14.5,False,True,False,False,False,41.0,Push
Regular Season,17,MIN,GB,3.5,47.5,22.0,25.5,GB,GB,17.0,41.0,True,20.5,False,True,False,False,False,58.0,Over
Regular Season,17,PIT,BAL,1.0,35.5,17.25,18.25,BAL,PIT,16.0,13.0,False,4.0,True,True,True,False,False,29.0,Under
Regular Season,18,KC,LV,9.0,51.5,30.25,21.25,KC,KC,31.0,13.0,True,9.0,False,False,False,True,False,44.0,Under
Regular Season,18,TEN,JAC,6.0,39.5,16.75,22.75,JAC,JAC,16.0,20.0,False,2.0,False,True,False,False,False,36.0,Under
Regular Season,18,MIN,CHI,6.5,42.5,24.5,18.0,MIN,MIN,29.0,13.0,True,9.5,False,False,False,True,False,42.0,Under
Regular Season,18,HOU,IND,3.0,37.5,17.25,20.25,IND,HOU,32.0,31.0,False,4.0,True,True,True,False,False,63.0,Over
Regular Season,18,CAR,NO,3.5,41.5,19.0,22.5,NO,CAR,10.0,7.0,False,6.5,True,True,True,False,False,17.0,Under
Regular Season,18,NE,BUF,8.0,44.5,18.25,26.25,BUF,BUF,23.0,35.0,True,4.0,False,True,False,False,False,58.0,Over
Regular Season,18,CLE,PIT,2.5,39.5,18.5,21.0,PIT,PIT,14.0,28.0,True,11.5,False,True,False,False,False,42.0,Over
Regular Season,18,NYJ,MIA,3.5,37.0,16.75,20.25,MIA,MIA,6.0,11.0,True,1.5,False,True,False,False,False,17.0,Under
Regular Season,18,TB,ATL,6.0,40.5,17.25,23.25,ATL,ATL,17.0,30.0,True,7.0,False,True,False,False,False,47.0,Over
Regular Season,18,BAL,CIN,11.5,39.0,13.75,25.25,CIN,CIN,16.0,27.0,False,0.5,False,True,False,False,False,43.0,Over
Regular Season,18,ARI,SF,14.5,40.0,12.75,27.25,SF,SF,13.0,38.0,True,10.5,False,True,False,False,False,51.0,Over
Regular Season,18,NYG,PHI,17.0,43.5,13.25,30.25,PHI,PHI,16.0,22.0,False,11.0,False,True,False,False,False,38.0,Under
Regular Season,18,LA,SEA,5.5,43.5,19.0,24.5,SEA,SEA,16.0,19.0,False,2.5,False,True,False,False,False,35.0,Under
Regular Season,18,DAL,WAS,7.5,41.0,24.25,16.75,DAL,WAS,6.0,26.0,False,27.5,True,False,False,True,True,32.0,Under
Regular Season,18,LAC,DEN,6.5,39.0,16.25,22.75,DEN,DEN,28.0,31.0,False,3.5,False,True,False,False,False,59.0,Over
Regular Season,18,DET,GB,4.0,48.0,22.0,26.0,GB,DET,20.0,16.0,False,8.0,True,True,True,False,False,36.0,Under
Playoffs,Wildcard,SEA,SF,9.5,42.0,16.25,25.75,SF,SF,23.0,41.0,True,8.5,False,True,False,False,False,64.0,Over
Playoffs,Wildcard,LAC,JAC,2.0,46.5,24.25,22.25,LAC,JAC,30.0,31.0,False,3.0,True,False,False,True,True,61.0,Over
Playoffs,Wildcard,MIA,BUF,14.0,44.5,15.25,29.25,BUF,BUF,31.0,34.0,False,11.0,False,True,False,False,False,65.0,Over
Playoffs,Wildcard,NYG,MIN,2.5,48.0,22.75,25.25,MIN,NYG,31.0,24.0,False,9.5,True,True,True,False,False,55.0,Over
Playoffs,Wildcard,BAL,CIN,8.0,40.0,16.0,24.0,CIN,CIN,17.0,24.0,False,1.0,False,True,False,False,False,41.0,Over
Playoffs,Wildcard,DAL,TB,2.5,45.5,24.0,21.5,DAL,DAL,31.0,14.0,True,14.5,False,False,False,True,False,45.0,Under
Playoffs,Divisional,JAC,KC,10.0,52.0,21.0,31.0,KC,KC,20.0,27.0,False,3.0,False,True,False,False,False,47.0,Under
Playoffs,Divisional,NYG,PHI,8.0,47.5,19.75,27.75,PHI,PHI,7.0,38.0,True,23.0,False,True,False,False,False,45.0,Under
Playoffs,Divisional,CIN,BUF,6.0,48.0,21.0,27.0,BUF,CIN,27.0,10.0,False,23.0,True,True,True,False,False,37.0,Under
Playoffs,Divisional,DAL,SF,3.5,46.5,21.5,25.0,SF,SF,12.0,19.0,True,3.5,False,True,False,False,False,31.0,Under
Playoffs,Conference,SF,PHI,2.5,45.0,21.25,23.75,PHI,PHI,7.0,31.0,True,21.5,False,True,False,False,False,38.0,Under
Playoffs,Conference,CIN,KC,2.0,48.5,23.25,25.25,KC,KC,20.0,23.0,True,1.0,False,True,False,False,False,43.0,Under
Playoffs,Super Bowl,KC,PHI,1.0,51.5,25.25,26.25,PHI,KC,38.0,35.0,False,4.0,True,True,True,False,False,73.0,Over
